# This file is generated by MACS								
# ARGUMENTS LIST:								
# name = 11889.r1.32.1e-05								
# format = BED								
# ChIP-seq file = /projects/genauhpc/markus/Busslinger/2012Jul02/results/11889.8/macs/../subsample/sample/27277536/11889.r1.bed								
# control file = /projects/genauhpc/markus/Busslinger/2012Jul02/results/11889.8/macs/../subsample/input/22477991/10195.6.pe76.36.bowtie.r1.bed								
# effective genome size = 2.65e+09								
# tag size = 36								
# band width = 300								
# model fold = 17								
# pvalue cutoff = 1.00e-05								
# Ranges for calculating regional lambda are : peak_region,1000,5000,10000								
# unique tags in treatment: 25445452								
# total tags in treatment: 27277536								
# unique tags in control: 19975494								
# total tags in control: 22477991								
# d = 174								
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
chr12	112276340	112277979	1640	832	78	177.46	7.33	6.01
chr12	112397771	112398786	1016	723	51	61.97	3.62	15.09
chr12	112670065	112671847	1783	460	113	171.4	7.35	5.96
chr12	112679626	112681050	1425	609	56	92.98	5.31	5.67
chr12	112681966	112683326	1361	373	54	107.52	6.75	5.07
chr12	112723753	112724818	1066	221	39	62.41	4.67	14.75
chr12	112913039	112914684	1646	417	64	94.9	4.81	5.46
chr12	112929236	112930016	781	381	47	127.53	9.43	5.09
chr12	112931839	112932665	827	436	32	51.61	6.25	28.84
chr12	113151895	113152775	881	540	47	76.83	4.77	7.54
chr12	113204582	113205376	795	334	31	53.82	4.66	24.73
chr12	113831468	113834061	2594	1017	123	57.14	4.12	20.1
chr12	113854888	113856937	2050	710	121	158.55	6.09	5.46
chr12	113856968	113858450	1483	943	81	95.37	4.83	5.4
chr12	113911346	113912538	1193	416	47	63.53	5.16	13.99
chr12	113912590	113913416	827	438	31	66.48	5.16	11.88
chr12	114043929	114044907	979	436	43	52.5	4.08	27.08
chr12	114105355	114105951	597	341	32	85.16	7.52	6.21
chr12	114106130	114107278	1149	348	45	59.09	4.07	17.76
chr12	114132571	114134290	1720	406	70	136.24	6.56	5.24
chr12	114135634	114136488	855	468	34	55.94	5.17	21.54
chr12	114167693	114169010	1318	581	66	137.13	5.77	5.26
chr12	114393759	114394870	1112	489	52	116.39	8.27	4.92
chr12	114406105	114407113	1009	506	75	90.22	6.18	5.79
chr12	114425482	114426489	1008	576	47	98.08	7.82	5.43
chr12	114552571	114553481	911	455	40	53.22	4.51	25.5
chr12	114640793	114641761	969	355	54	102.38	7.05	5.14
chr12	115783110	115783843	734	300	29	89.74	8.7	5.82
chr12	115797872	115798744	873	495	37	73.05	7.34	8.98
chr12	115800958	115803113	2156	1685	90	104.23	6.49	5.16
chr12	115835603	115836407	805	548	33	78.78	5.87	7.3
chr12	115888686	115889373	688	341	30	112.86	9.59	4.93
chr12	115964065	115964587	523	303	18	57.36	6.49	19.78
chr12	116684234	116684697	464	291	23	57.58	6.63	19.54
chr12	116757004	116758058	1055	435	47	134.51	7.14	5.2
chr12	116929784	116930671	888	540	31	80.48	6.2	7.07
chr12	116979978	116980497	520	357	17	51.57	5.87	28.89
chr12	117046203	117047267	1065	335	36	78.19	6.66	7.31
chr12	117070375	117070857	483	202	16	51.21	7.8	29.58
chr12	117150013	117151198	1186	421	74	215.7	10.38	7.47
chr12	117237716	117238461	746	410	31	56.48	6.94	20.85
chr12	117285361	117286797	1437	1043	71	148.43	6.94	5.32
chr12	117383379	117384264	886	479	37	59.53	5.23	17.29
chr12	117519098	117520830	1733	886	69	139.38	4.96	5.22
chr12	117643434	117644372	939	506	37	68.8	4.55	10.75
chr12	119539343	119540941	1599	225	65	125.67	5.85	5.06
chr12	120081227	120082111	885	372	34	89.37	6.45	5.86
chr12	120386003	120386722	720	391	25	67.53	8.06	11.42
chr13	3536738	3538404	1667	1171	89	281.21	12.56	10.49
chr13	3699751	3700592	842	470	33	54.01	5.55	24.48
chr13	3724697	3725578	882	493	35	50.85	3.87	30.41
chr13	3725590	3726204	615	159	26	56.57	5.99	20.72
chr13	3830735	3832271	1537	1110	65	103.72	7.28	5.12
chr13	3864635	3865401	767	352	26	50.49	4.76	31.32
chr13	5802598	5803431	834	405	31	61.44	6.15	15.42
chr13	5859628	5860345	718	477	24	63.32	5.44	14.14
chr13	5860482	5861518	1037	326	45	131.57	7.93	5.15
chr13	5887323	5888232	910	539	38	55.47	5.16	22.21
chr13	8869426	8870925	1500	953	108	351.86	18.56	11.59
chr13	9092728	9094342	1615	1259	64	129.04	6.45	5.11
chr13	12349597	12350529	933	441	39	107.02	7.68	5.08
chr13	12504028	12504908	881	443	48	55.05	4.94	22.96
chr13	13615721	13616708	988	317	56	141.69	9.6	5.2
chr13	13642026	13642843	818	413	46	142.08	10.88	5.16
chr13	13682253	13683509	1257	448	47	62.46	4.86	14.73
chr13	14154699	14155978	1280	939	48	134.41	7.2	5.23
chr13	16027850	16028442	593	322	29	102.97	10.03	5.17
chr13	16103769	16104772	1004	512	43	127.68	8.11	5.06
chr13	16291822	16292464	643	337	20	56.59	7.2	20.68
chr13	16295925	16296484	560	323	18	53.57	7.12	25
chr13	16352665	16353738	1074	452	52	70.63	4.25	9.97
chr13	17276757	17277986	1230	659	75	224.81	9.78	8.01
chr13	17786859	17787716	858	375	37	77.63	5.64	7.44
chr13	17846643	17847333	691	399	25	80.14	8.39	7.09
chr13	18035520	18036323	804	357	29	60.48	5.21	16.4
chr13	18067506	18068432	927	469	41	87.73	6.39	5.88
chr13	19468845	19469511	667	274	24	55.17	5.34	22.68
chr13	20181647	20183753	2107	1653	85	143.78	6.73	5.2
chr13	20219057	20220133	1077	566	63	95.75	5.7	5.37
chr13	20226159	20227053	895	482	50	146.17	9.33	5.24
chr13	20275727	20277342	1616	931	102	236.05	10.63	8.44
chr13	20299921	20300794	874	404	36	71.01	5.64	9.8
chr13	21271620	21273041	1422	345	48	76.83	5.56	7.54
chr13	21314262	21315261	1000	426	36	67.38	4.77	11.5
chr13	21325526	21326725	1200	845	49	117.54	5.87	4.89
chr13	21454321	21455245	925	382	50	110.46	7.06	4.93
chr13	21871952	21872813	862	351	30	57.88	4.96	19.21
chr13	21946885	21948142	1258	308	42	94.11	6.98	5.56
chr13	21973565	21974640	1076	652	41	75.71	6.15	7.94
chr13	22010516	22011371	856	438	32	59.1	4.92	17.74
chr13	22036327	22037834	1508	416	65	107.23	4.86	5.07
chr13	22065730	22066568	839	397	50	182.6	12.18	6.2
chr13	22087024	22087868	845	485	30	71.89	6.87	9.51
chr13	22093488	22094445	958	487	42	62.11	5.11	14.82
chr13	22097510	22098837	1328	380	54	58.98	3.59	17.88
chr13	22113571	22114571	1001	575	39	73.44	5.45	8.87
chr13	22117589	22118588	1000	232	35	76.37	5.95	7.72
chr13	22120449	22121524	1076	490	59	208.1	12	7.15
chr13	22142500	22143538	1039	460	58	99.33	5.57	5.32
chr13	23460517	23461496	980	427	44	95.16	6.02	5.44
chr13	23522549	23523966	1418	964	69	122.22	8.7	4.96
chr13	23524245	23525058	814	372	36	90.33	6.27	5.79
chr13	23526815	23527891	1077	357	40	79.58	4.86	7.19
chr13	23545082	23545994	913	563	40	114.16	8.55	4.91
chr13	23609508	23610527	1020	579	42	106.77	6.52	5.06
chr13	23647615	23648514	900	521	41	148.04	7.8	5.3
chr13	23668369	23668999	631	434	22	52.54	5.22	26.99
chr13	23678129	23678973	845	332	36	74.58	6.77	8.38
chr13	23684517	23685814	1298	528	110	482.33	18.05	17.42
chr13	23713928	23714761	834	432	28	75.43	7.9	8.06
chr13	23797618	23798540	923	450	49	115.23	8.54	4.94
chr13	23802104	23802899	796	503	30	56.55	5.33	20.71
chr13	23831118	23832180	1063	608	48	57.76	4.51	19.34
chr13	23848395	23849209	815	369	32	100.86	9.02	5.23
chr13	23890882	23891921	1040	615	43	106.54	5.87	5.07
chr13	24106058	24106704	647	193	24	52.78	5.53	26.49
chr13	24290085	24292250	2166	560	107	208.34	7.68	7.16
chr13	24467294	24468187	894	424	44	63.42	6.37	14.06
chr13	24484499	24485549	1051	560	43	52.23	5.41	27.45
chr13	24592719	24594186	1468	1035	79	156.39	6.8	5.3
chr13	24694562	24695878	1317	464	77	166.8	13.6	5.82
chr13	24706031	24706956	926	475	47	72.21	8.33	9.38
chr13	24733469	24734416	948	485	71	214.31	11.05	7.44
chr13	24802504	24803487	984	509	49	89.27	7.32	5.88
chr13	24870585	24871489	905	546	35	60.63	4.77	16.27
chr13	24883039	24883828	790	407	42	94.02	9.07	5.55
chr13	24892802	24893641	840	405	31	60.79	6.15	16.1
chr13	28509691	28510777	1087	607	43	55.92	5.16	21.57
chr13	28593884	28594600	717	298	38	77.48	7.82	7.47
chr13	28604106	28605113	1008	713	52	58	3.83	19.09
chr13	28849445	28850436	992	700	38	50.83	4.51	30.45
chr13	28873369	28874657	1289	994	65	187.14	8.93	6.35
chr13	28917894	28918843	950	407	54	176.14	11.49	5.93
chr13	28924917	28925964	1048	491	60	187.87	11.48	6.3
chr13	28930633	28931539	907	491	48	94.26	7.82	5.55
chr13	28934503	28935953	1451	447	120	416.03	21.23	15.04
chr13	29037178	29038037	860	538	59	218.22	14.1	7.65
chr13	29043581	29045701	2121	858	88	193.59	5.98	6.54
chr13	29049491	29052082	2592	435	132	265.17	6.59	9.62
chr13	29324313	29325084	772	376	23	52.02	8.06	28.04
chr13	30075789	30078160	2372	1108	122	257.43	8.88	9.23
chr13	30176601	30177407	807	404	32	70.93	6.27	9.84
chr13	30227887	30228891	1005	297	38	66.81	4.59	11.65
chr13	30289499	30291004	1506	698	190	1271.21	30.76	100
chr13	30673988	30675037	1050	599	49	78.63	5.71	7.32
chr13	30697024	30698159	1136	398	41	53.46	4.23	25.21
chr13	30746009	30746844	836	470	42	59.53	6.92	17.3
chr13	30751624	30752657	1034	591	48	64.67	5.92	12.91
chr13	31065371	31066426	1056	641	80	164.61	9.7	5.73
chr13	31085987	31087015	1029	497	63	218.92	14.9	7.6
chr13	31271310	31271987	678	282	25	81.77	8.99	6.7
chr13	31649995	31651037	1043	369	32	65.65	5.37	12.25
chr13	31717363	31718474	1112	370	40	76.08	5.31	7.74
chr13	31892818	31893535	718	326	25	51.89	7.01	28.34
chr13	32430272	32431170	899	469	35	63.71	5.64	13.77
chr13	32751680	32752632	953	501	40	90.1	6.15	5.79
chr13	32892756	32894158	1403	954	56	113.67	8.51	4.9
chr13	33020699	33021789	1091	632	57	180	11.28	6.14
chr13	33056583	33058566	1984	595	89	105.2	4.79	5.17
chr13	33096067	33097168	1102	385	52	78.77	6.65	7.3
chr13	33204596	33205556	961	526	61	213.38	13.19	7.38
chr13	34436415	34437342	928	365	33	64.92	4.51	12.71
chr13	34965912	34966879	968	628	34	73.67	6.87	8.76
chr13	34967091	34967921	831	358	32	72.69	5.69	9.14
chr13	35171497	35172102	606	141	23	56.86	4.51	20.31
chr13	35271612	35272444	833	421	30	57.09	5.74	20.1
chr13	35280584	35281795	1212	667	103	471.61	18.91	16.84
chr13	35333148	35333859	712	373	28	50.25	6.8	31.89
chr13	35738975	35739959	985	413	45	147.94	7.87	5.29
chr13	35803219	35803996	778	387	27	72.89	7.61	9.04
chr13	35913657	35914460	804	418	36	63.73	4.51	13.75
chr13	35984498	35985442	945	478	42	114.08	9.93	4.9
chr13	35997341	35998179	839	437	33	53.57	5.85	25.01
chr13	36166053	36166903	851	513	38	74.97	6.63	8.21
chr13	36459654	36460694	1041	664	43	64.38	5.48	13.27
chr13	36587539	36588567	1029	470	48	121.12	8.61	4.95
chr13	37140432	37141529	1098	796	42	66.87	5.97	11.67
chr13	37148273	37149130	858	366	44	125.69	8.61	5.06
chr13	37222071	37223274	1204	688	52	92.09	5.55	5.7
chr13	37249512	37250393	882	482	34	52.39	4.79	27.2
chr13	37341287	37342063	777	373	27	70.93	6.37	9.84
chr13	37414340	37415233	894	407	39	103.35	6.7	5.16
chr13	37424921	37425945	1025	427	54	93.79	5.64	5.6
chr13	37450825	37451789	965	656	31	52.69	4.51	26.72
chr13	37532137	37533476	1340	583	79	118.42	7.84	4.93
chr13	37543426	37544807	1382	282	70	76.26	3.56	7.74
chr13	37567743	37568763	1021	501	65	210.11	13	7.15
chr13	37573416	37575697	2282	1322	116	241.02	9.24	8.59
chr13	37600244	37601909	1666	1086	64	77.59	4.21	7.43
chr13	37649459	37651242	1784	748	77	119.87	5.17	5.01
chr13	37686938	37688296	1359	292	69	50.18	4.32	32.04
chr13	37767217	37768732	1516	640	74	104.56	6.2	5.14
chr13	37917460	37919038	1579	1130	72	166.08	7.04	5.81
chr13	37934966	37936390	1425	976	71	116.64	8.72	4.94
chr13	37949344	37950460	1117	842	39	59.04	4.92	17.79
chr13	38242903	38243776	874	468	32	70.66	6.77	9.96
chr13	38249194	38250234	1041	546	66	250.15	12.63	8.53
chr13	38296495	38297411	917	540	39	101.41	6.77	5.21
chr13	38750053	38750877	825	458	33	63.31	5.64	14.16
chr13	40955382	40956009	628	240	19	50.43	8.68	31.48
chr13	40964234	40965071	838	397	32	74.78	6.77	8.33
chr13	40995209	40996031	823	485	42	65.09	7.17	12.58
chr13	41016699	41017328	630	349	24	51.3	6.09	29.45
chr13	41017771	41018334	564	172	19	52.49	5.91	27.07
chr13	41039149	41040068	920	443	38	105.82	6.87	5.14
chr13	41095906	41096828	923	567	34	70.11	4.96	10.15
chr13	41700620	41701803	1184	269	44	84.77	7.22	6.31
chr13	41899162	41900106	945	580	48	180.45	13.59	6.17
chr13	42144236	42145233	998	272	39	124.16	7.03	5.02
chr13	42146259	42148566	2308	413	120	424.5	14.48	16
chr13	43310493	43311957	1465	531	62	95.5	5.55	5.39
chr13	43312703	43313670	968	479	50	76.81	6.63	7.57
chr13	43313724	43314727	1004	504	46	90.74	8.33	5.79
chr13	43361184	43362278	1095	635	61	125.37	8.03	5.04
chr13	43390759	43391971	1213	429	60	133.49	6.8	5.16
chr13	43398705	43399863	1159	734	43	50.02	3.89	32.43
chr13	43431427	43432498	1072	436	45	99.71	6.56	5.3
chr13	43493499	43494546	1048	568	50	98.97	5.72	5.37
chr13	43575147	43576941	1795	1275	87	235.97	9.38	8.43
chr13	43610078	43611010	933	371	38	59.76	5.64	17.05
chr13	43635405	43636520	1116	436	64	181.19	11.28	6.24
chr13	43873578	43874949	1372	358	54	104.82	5.01	5.15
chr13	43959689	43960529	841	543	43	105.25	9.02	5.18
chr13	44160583	44161981	1399	416	70	133.91	5.8	5.19
chr13	44341968	44342877	910	443	38	52.49	8.12	27.07
chr13	44353570	44354546	977	464	45	106.38	7.85	5.08
chr13	44502436	44503339	904	551	50	150.33	10.07	5.36
chr13	44511910	44513083	1174	821	42	77.68	4.82	7.44
chr13	44575398	44576210	813	398	30	86.71	9.35	5.91
chr13	44576871	44578249	1379	930	51	100.85	5.06	5.22
chr13	44596908	44598569	1662	427	99	306.23	16.41	10.55
chr13	44599662	44600332	671	313	25	54.81	5.96	23.31
chr13	44611544	44612382	839	445	37	56.67	6.32	20.55
chr13	44659912	44660758	847	419	36	65.97	6.25	12.14
chr13	44676828	44678033	1206	687	61	149.93	7.78	5.36
chr13	44679372	44680426	1055	468	46	74.7	5.48	8.34
chr13	44800579	44801402	824	432	27	51.08	6.19	29.88
chr13	44825237	44826614	1378	497	63	180.72	9.32	6.19
chr13	44829095	44830243	1149	324	42	76.83	5.96	7.54
chr13	45204257	45205131	875	389	35	71.64	6.33	9.59
chr13	45486113	45487311	1199	710	49	98.64	5.33	5.44
chr13	45537928	45540693	2766	2342	136	112.41	4.96	4.95
chr13	45550470	45551621	1152	737	59	132.13	7.98	5.2
chr13	45602699	45603649	951	379	39	108.71	5.45	5.04
chr13	45845082	45845836	755	461	36	119.69	10.41	5
chr13	46058736	46059687	952	563	42	126.09	7.93	5.1
chr13	46354551	46355334	784	505	31	90.16	7.26	5.78
chr13	46434816	46435847	1032	736	43	52.75	3.56	26.62
chr13	46488234	46488979	746	378	25	56.7	7.76	20.53
chr13	46514079	46514813	735	267	27	54.12	4.92	24.31
chr13	46534171	46534920	750	273	29	96.33	9.5	5.38
chr13	46548556	46549334	779	345	33	112.16	11.28	4.96
chr13	46728992	46729989	998	628	50	180.09	13.2	6.15
chr13	46764702	46765550	849	402	30	60.33	7.37	16.57
chr13	46830640	46831536	897	653	35	68.14	4.1	11.14
chr13	47024532	47026661	2130	1687	109	202.95	6.45	7.13
chr13	47200957	47202150	1194	587	61	193.31	10.08	6.56
chr13	48640565	48642531	1967	1547	96	360.26	8.9	12.23
chr13	48661441	48662319	879	400	35	72.08	6.39	9.45
chr13	48755063	48755843	781	368	28	52.98	4.47	25.95
chr13	49165228	49166124	897	405	34	50.88	5.47	30.35
chr13	49195496	49196453	958	490	56	86.41	6.41	6.01
chr13	49203309	49204478	1170	664	65	133.78	9.96	5.18
chr13	49257609	49258530	922	676	52	164.14	12.03	5.71
chr13	49282032	49283756	1725	513	80	88.05	3.93	5.86
chr13	49291420	49292666	1247	448	70	63.73	4.07	13.75
chr13	49337330	49338769	1440	521	71	60.27	3.44	16.62
chr13	49415291	49416078	788	396	29	52.27	5.01	27.38
chr13	49416496	49418623	2128	1308	136	306.96	10.23	10.63
chr13	49516034	49517112	1079	487	50	88.52	5.8	5.86
chr13	49883747	49884614	868	368	40	90.89	6.39	5.78
chr13	51122249	51122927	679	506	28	91.21	9.24	5.77
chr13	51195552	51196991	1440	1290	52	115.95	5.51	4.92
chr13	51289022	51290472	1451	451	93	199.5	13.25	6.86
chr13	51341964	51343567	1604	950	106	332.62	10.32	10.96
chr13	51422142	51422912	771	366	31	53.62	4.51	25.02
chr13	51496246	51497311	1066	681	44	58.6	4.07	18.35
chr13	51502606	51503681	1076	734	77	244.71	12.15	8.52
chr13	51503836	51504951	1116	607	43	62.77	4.58	14.61
chr13	51512881	51514364	1484	559	120	195.15	6.77	6.63
chr13	51739790	51740579	790	509	30	65.44	5.41	12.32
chr13	51831231	51833027	1797	870	98	168.49	7.86	5.82
chr13	51888004	51889005	1002	615	40	52.17	4.6	27.61
chr13	51934369	51935321	953	765	40	55.19	3.91	22.68
chr13	52156555	52157572	1018	482	67	171.93	11.2	5.89
chr13	52372343	52373252	910	368	44	84.77	6.77	6.31
chr13	52633142	52634860	1719	944	78	100.32	4.34	5.26
chr13	52636470	52637592	1123	488	56	102.55	6.18	5.15
chr13	52660584	52662689	2106	1328	110	137.04	5.01	5.25
chr13	52667020	52668451	1432	431	62	79.78	7.06	7.18
chr13	52678014	52679291	1278	443	67	188.35	8.61	6.32
chr13	52679852	52680985	1134	768	63	191.72	12.77	6.46
chr13	52705581	52706431	851	419	39	66.75	6.22	11.69
chr13	52918925	52919712	788	372	33	60.81	6.3	16.09
chr13	53073640	53075043	1404	362	48	92.69	5.06	5.7
chr13	53075519	53076298	780	446	33	105.14	9.55	5.17
chr13	53076384	53077919	1536	406	56	128.28	5.77	5.06
chr13	53077940	53078665	726	370	27	87.05	8.9	5.92
chr13	53084164	53085228	1065	411	54	71.39	5.01	9.63
chr13	53095489	53096284	796	414	28	60	6.32	16.85
chr13	54168013	54169455	1443	630	54	55.18	3.79	22.67
chr13	54255617	54256508	892	367	39	57.54	4.78	19.57
chr13	54313068	54314353	1286	733	60	64.2	4.56	13.44
chr13	54318263	54319237	975	531	49	71.96	5.84	9.49
chr13	54604656	54605745	1090	291	38	69.33	5.31	10.48
chr13	54666465	54667306	842	350	34	63.38	6.97	14.13
chr13	54676151	54677581	1431	596	61	128.17	7.59	5.05
chr13	54712539	54713444	906	734	31	56.36	4.87	21.03
chr13	54722699	54723559	861	611	30	50.09	4.51	32.12
chr13	55050221	55050950	730	293	31	64.14	5.55	13.48
chr13	55200795	55201951	1157	780	45	131.43	7.8	5.17
chr13	55290812	55292187	1376	906	76	112.18	5.01	4.94
chr13	55312451	55314781	2331	1832	100	175.88	6.45	5.91
chr13	55470757	55471757	1001	418	53	62.18	4.96	14.83
chr13	55506007	55508011	2005	1100	106	131.93	6.52	5.18
chr13	55545402	55546255	854	385	35	60.89	7.64	16.05
chr13	55550393	55551571	1179	812	50	76.15	6.15	7.75
chr13	55671359	55672403	1045	659	40	78.78	4.68	7.3
chr13	55794318	55795443	1126	819	40	84.05	5.28	6.48
chr13	56252305	56253464	1160	655	57	97.44	6.18	5.38
chr13	56260285	56261821	1537	683	101	196.89	12.07	6.73
chr13	56282497	56283364	868	568	49	66.11	4.96	12.08
chr13	56702045	56703184	1140	708	56	172.92	11.64	5.95
chr13	56712800	56713924	1125	537	63	129.95	6.62	5.16
chr13	56717548	56718661	1114	453	71	230.33	14.27	8.08
chr13	56732428	56733544	1117	458	74	222.74	15.27	7.9
chr13	56735422	56736832	1411	455	56	122.35	4.51	4.97
chr13	56765452	56766377	926	362	36	58.6	4.23	18.35
chr13	56803693	56804930	1238	732	52	97.78	5.35	5.4
chr13	58169649	58170537	889	387	44	75.79	5.57	7.93
chr13	58216457	58217265	809	357	44	91.04	8.42	5.79
chr13	58229800	58231046	1247	664	96	418.74	20.96	15.38
chr13	58503609	58504780	1172	410	77	379.28	13.19	14.11
chr13	59610824	59611878	1055	388	42	76.65	5.26	7.63
chr13	59770050	59770742	693	428	26	59.34	5.26	17.48
chr13	59776375	59777636	1262	792	53	140.92	7.44	5.22
chr13	59805624	59806642	1019	536	60	101.68	8.02	5.19
chr13	59870490	59872096	1607	536	64	66.59	4.81	11.77
chr13	59872627	59873253	627	164	23	52.31	5.69	27.25
chr13	59923838	59925055	1218	708	61	178.86	8.4	6.1
chr13	60771628	60772569	942	535	37	78.96	6.68	7.29
chr13	60998479	60999526	1048	359	49	76.55	5.91	7.66
chr13	61037790	61038662	873	242	36	108.84	6.82	5.05
chr13	62573762	62574345	584	384	19	57.25	6.6	19.96
chr13	63057947	63058803	857	451	31	61.21	5.31	15.63
chr13	63108663	63109337	675	351	25	65.4	6.87	12.36
chr13	63355012	63356311	1300	409	57	75.39	5.98	8.13
chr13	63379843	63380878	1036	409	85	293.77	12.57	10.46
chr13	63495528	63496771	1244	429	58	101.61	5.48	5.19
chr13	63512175	63513518	1344	865	64	153.64	7.92	5.26
chr13	63532502	63533454	953	469	35	50.55	4.16	31.14
chr13	63629327	63630160	834	416	46	110.22	9.29	4.96
chr13	63664227	63666373	2147	1741	95	224.05	6.7	7.94
chr13	63666404	63667228	825	165	37	92.02	5.59	5.7
chr13	63743762	63744845	1084	415	44	108.93	6.91	5.06
chr13	64263084	64263806	723	306	28	78.74	6.08	7.31
chr13	65214001	65214861	861	423	36	101.27	7.77	5.2
chr13	67460819	67462065	1247	845	58	83.92	5.63	6.46
chr13	67944779	67945317	539	371	17	50.78	6	30.6
chr13	68720391	68721303	913	475	44	117.4	10.3	4.88
chr13	69067204	69067940	737	257	52	201.15	11.79	6.98
chr13	69656855	69657366	512	172	17	52.41	5.86	27.16
chr13	69878375	69879091	717	420	24	53.96	7.69	24.6
chr13	73604846	73605729	884	533	32	67.65	4.19	11.42
chr13	73740971	73742196	1226	402	46	69.15	6.29	10.54
chr13	74776868	74777858	991	338	36	91.25	6.66	5.78
chr13	75845529	75846219	691	330	23	65.57	5.78	12.3
chr13	76334628	76335446	819	456	31	67.07	6.77	11.6
chr13	81079729	81080741	1013	548	54	128.79	7.98	5.09
chr13	81090491	81091200	710	355	26	83.87	8.39	6.47
chr13	81921848	81923006	1159	731	43	125.17	8.39	5.03
chr13	83270122	83270960	839	442	26	50.49	8.04	31.32
chr13	83662461	83663858	1398	937	63	186.9	10.77	6.33
chr13	83709111	83709904	794	409	26	51.06	6.32	29.87
chr13	83710836	83711740	905	404	38	76.39	6.39	7.71
chr13	83721538	83722287	750	384	24	62.8	9.59	14.62
chr13	83870225	83870943	719	480	27	88.88	8.99	5.84
chr13	84361461	84362449	989	662	38	80.87	5.8	6.94
chr13	85427759	85429480	1722	1072	93	394.29	13.79	14.81
chr13	85647110	85648012	903	533	39	72.22	6.59	9.37
chr13	85648827	85649781	955	526	102	519.28	27.42	19.18
chr13	89878737	89879568	832	396	35	88.99	6.63	5.85
chr13	91123491	91124359	869	498	50	164.74	11.38	5.74
chr13	91230835	91231718	884	238	31	67.84	4.67	11.36
chr13	91363016	91363975	960	384	39	80.17	5.94	7.1
chr13	91510320	91511303	984	361	47	78.91	6.62	7.3
chr13	91599927	91600834	908	429	45	137.35	10.38	5.21
chr13	91601023	91601972	950	563	34	72.34	4.75	9.3
chr13	91893089	91893689	601	221	23	60.46	7.99	16.41
chr13	92054458	92055499	1042	611	41	56.75	5.8	20.51
chr13	93195749	93196453	705	294	28	67.88	5.69	11.29
chr13	93628789	93629527	739	442	25	66.39	6.52	11.95
chr13	93710367	93711271	905	542	36	93.59	8.02	5.62
chr13	93739237	93740123	887	443	34	62.35	7.26	14.79
chr13	93863623	93865102	1480	683	126	413.16	11.43	14.87
chr13	93961615	93962490	876	423	35	71.38	5.14	9.64
chr13	94000703	94001471	769	443	48	58.22	5.78	18.87
chr13	94073160	94074778	1619	330	83	195.29	7.14	6.64
chr13	94269376	94270364	989	614	43	117.78	7.76	4.89
chr13	94691689	94692772	1084	554	52	107.87	5.9	5.1
chr13	94739976	94740776	801	354	31	53.02	4.89	25.91
chr13	94759012	94760953	1942	1458	84	195.4	8.12	6.65
chr13	94827210	94828760	1551	1247	69	228.59	9.83	7.92
chr13	94832756	94833609	854	466	31	89.99	8.46	5.79
chr13	94886377	94887482	1106	439	50	73.98	5.64	8.6
chr13	94909698	94910554	857	432	30	50.46	5.33	31.43
chr13	94928888	94929561	674	290	26	54.93	5.24	23.12
chr13	94943511	94944288	778	401	39	85.83	6.73	6.16
chr13	94953136	94954095	960	674	42	82.15	5.37	6.67
chr13	95055005	95056149	1145	371	52	178.18	8.35	6.05
chr13	95151789	95152890	1102	332	49	105.53	5.74	5.12
chr13	95558751	95559768	1018	696	39	79.64	5.85	7.2
