# This file is generated by MACS								
# ARGUMENTS LIST:								
# name = 9102.4.pe100.36.bowtie.r1.27277536.32.1e-05								
# format = BED								
# ChIP-seq file = /projects/genauhpc/markus/Busslinger/2012Jul02/results/subsamples/9102.4.pe100.36.bowtie.r1.27277536.bed								
# control file = /projects/genauhpc/markus/Busslinger/2012Jul02/results/subsamples/10195.6.pe76.36.bowtie.r1.22477991.bed								
# effective genome size = 2.65e+09								
# tag size = 36								
# band width = 300								
# model fold = 17								
# pvalue cutoff = 1.00e-05								
# Ranges for calculating regional lambda are : peak_region,1000,5000,10000								
# unique tags in treatment: 22718727								
# total tags in treatment: 27277536								
# unique tags in control: 19975494								
# total tags in control: 22477991								
# d = 159								
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
chr10	59632694	59633594	901	484	49	65.81	8.95	4.99
chr10	59648150	59650167	2018	1145	88	118.91	5.88	1.34
chr10	59656029	59658377	2349	530	151	196.91	6.68	1.33
chr10	59674503	59676561	2059	1607	102	123.14	5.47	1.3
chr10	59678869	59682741	3873	3303	262	742.36	22.73	6.7
chr10	59693126	59693825	700	337	27	58.83	6.35	7.5
chr10	59694751	59696518	1768	1045	64	147.02	7.52	1.32
chr10	59713071	59713801	731	318	28	65.76	7.28	5
chr10	59725035	59726836	1802	1308	176	437.51	19.59	2.82
chr10	59735926	59736771	846	397	59	73.55	6.82	3.24
chr10	59740110	59741044	935	327	60	151.72	8.66	1.34
chr10	59776572	59777705	1134	307	40	58.13	4.6	7.87
chr10	59795663	59797040	1378	835	73	167.99	9.35	1.29
chr10	59797049	59797947	899	541	35	57.67	5.03	8.07
chr10	59808863	59811947	3085	1170	161	383.39	14.04	2.05
chr10	59820017	59821111	1095	583	44	76.88	4.13	2.81
chr10	59831061	59831796	736	428	35	50.81	3.82	13.2
chr10	59832150	59834998	2849	1461	169	293.31	9.22	1.8
chr10	59841656	59842616	961	338	37	59.18	5.41	7.31
chr10	59843609	59844671	1063	689	71	203.26	11.06	1.32
chr10	59851912	59852842	931	469	49	65.43	3.69	5.08
chr10	59904802	59906413	1612	795	63	107.9	4.83	1.42
chr10	59907613	59908933	1321	991	54	106.85	6.24	1.44
chr10	59962305	59963434	1130	320	37	63.34	5.92	5.69
chr10	59997002	59998209	1208	810	46	87.27	5.53	1.92
chr10	60017653	60018318	666	330	23	51.41	5.53	12.62
chr10	60029293	60030121	829	339	42	116.97	10.17	1.37
chr10	60096755	60097878	1124	580	47	78.1	4.48	2.68
chr10	60101637	60102780	1144	509	74	133.29	8.95	1.28
chr10	60147836	60151119	3284	1805	163	321.99	7.34	1.93
chr10	60159500	60160389	890	421	35	54.11	5.16	10.26
chr10	60178417	60179477	1061	731	43	85.75	5.35	2.05
chr10	60199305	60200943	1639	959	61	84.6	4.47	2.09
chr10	60201260	60202043	784	501	33	51.97	4.49	12.11
chr10	60205762	60207952	2191	1733	116	173.67	7.99	1.29
chr10	60214745	60216372	1628	810	86	234.99	11.98	1.43
chr10	60223157	60223645	489	156	24	80.68	9.05	2.42
chr10	60233623	60234431	809	431	31	65.78	6.25	5
chr10	60236904	60237717	814	341	31	66.08	6.45	4.92
chr10	60263970	60265217	1248	840	51	74.74	5.53	3.12
chr10	60273735	60275272	1538	319	58	141.07	5.82	1.31
chr10	60283177	60283984	808	390	36	55.3	5.86	9.43
chr10	60289459	60290104	646	296	24	56.53	5.38	8.77
chr10	60293350	60294703	1354	292	66	139.12	6.71	1.32
chr10	60444504	60445205	702	275	25	57.18	7.04	8.26
chr10	60551819	60552697	879	275	41	121.88	8.62	1.32
chr10	60608673	60611062	2390	1724	136	423.15	11.92	2.58
chr10	60646495	60647122	628	319	20	62.51	6.3	5.84
chr10	60651120	60651940	821	319	28	51.53	4.37	12.52
chr10	60735241	60736173	933	669	57	209.07	11.26	1.37
chr10	60737440	60739005	1566	943	74	178.68	9.97	1.33
chr10	60832282	60833960	1679	476	103	271.04	11.74	1.7
chr10	60843863	60846870	3008	2556	126	172.84	5.76	1.29
chr10	60875825	60876555	731	311	23	57.53	7.81	8.12
chr10	60914785	60915941	1157	786	51	135.55	7.47	1.28
chr10	60938135	60939533	1399	330	65	75.54	4.37	2.98
chr10	60998616	60999584	969	450	57	135.89	7.6	1.29
chr10	61049219	61049981	763	342	25	70.13	8.36	3.9
chr10	61067145	61067851	707	362	24	54.58	8.35	9.92
chr10	61088268	61089227	960	339	41	58.96	2.99	7.45
chr10	61110798	61111941	1144	380	43	123.64	7.37	1.3
chr10	61137408	61137961	554	219	19	68.19	8.08	4.24
chr10	61142619	61143698	1080	429	64	195.2	10.63	1.31
chr10	61157934	61159731	1798	920	87	238.29	6.91	1.45
chr10	61183028	61183963	936	126	32	76.02	6.47	2.94
chr10	61245894	61247071	1178	813	50	109.92	5.53	1.41
chr10	61368767	61369758	992	469	52	101.39	7.33	1.49
chr10	61624883	61625540	658	235	24	56.48	6.97	8.79
chr10	61652709	61654130	1422	222	64	52.73	4.74	11.46
chr10	61657681	61658748	1068	752	39	76.28	5.82	2.91
chr10	61661210	61662122	913	608	33	70.85	6.72	3.75
chr10	61692938	61695502	2565	1111	129	105.93	4.81	1.45
chr10	61704392	61705957	1566	328	63	106.19	7.18	1.45
chr10	61723717	61724779	1063	279	43	87.24	4.97	1.92
chr10	61731967	61732649	683	335	24	61.55	7.74	6.25
chr10	61762976	61763689	714	419	36	53.53	6.77	10.74
chr10	61769109	61769941	833	393	53	120.86	8.91	1.32
chr10	61773946	61774629	684	251	25	58.49	5.48	7.63
chr10	61801821	61803916	2096	1459	182	672.52	11.06	4.84
chr10	61911874	61913314	1441	660	80	106.23	6.32	1.45
chr10	61948522	61950182	1661	918	103	319.82	9.78	1.9
chr10	61970372	61971612	1241	585	50	86.4	6.38	2
chr10	62005633	62007354	1722	708	107	254.73	11.06	1.58
chr10	62040542	62041591	1050	686	46	78.91	4.72	2.59
chr10	62064421	62065876	1456	637	99	196.92	11.34	1.33
chr10	62113202	62114556	1355	971	145	850.71	30.31	9.27
chr10	62127042	62128545	1504	830	82	201.97	8.82	1.34
chr10	62188117	62189136	1020	240	38	55.4	4.74	9.39
chr10	62254304	62255670	1367	919	95	502.43	20.74	3.24
chr10	62348507	62350291	1785	584	93	247.53	8.08	1.52
chr10	62382729	62384032	1304	637	71	228.12	13.57	1.4
chr10	62409242	62410302	1061	477	114	604.85	26.74	3.87
chr10	62428826	62429615	790	488	31	74.68	5.17	3.14
chr10	62442687	62443965	1279	648	73	248.03	13.33	1.53
chr10	62486021	62487777	1757	776	118	265.36	8.6	1.66
chr10	62639139	62639678	540	142	27	54.61	4.98	9.9
chr10	62654755	62655667	913	550	40	118.46	8.05	1.34
chr10	62706064	62707403	1340	433	71	130.82	5.86	1.28
chr10	62801093	62802811	1719	630	77	152.98	4.88	1.32
chr10	62849177	62849679	503	145	19	74.79	10.29	3.09
chr10	62891386	62893343	1958	1481	98	276.81	10.83	1.71
chr10	65016451	65017124	674	410	20	61.02	8.08	6.47
chr10	66143995	66144416	422	145	17	61.34	5.53	6.33
chr10	66326791	66327753	963	590	50	77.78	6.69	2.7
chr10	66383885	66384567	683	351	31	64.17	5.68	5.42
chr10	66393138	66394170	1033	567	52	100.83	8.29	1.5
chr10	66395239	66395916	678	362	33	59.66	8.13	7.05
chr10	66399618	66400302	685	432	60	186.49	13.4	1.33
chr10	66466593	66468058	1466	1053	56	124.6	7.74	1.31
chr10	66505895	66506653	759	243	38	76.57	6.57	2.86
chr10	66558680	66560296	1617	629	83	231.92	7.56	1.43
chr10	66589177	66590270	1094	815	56	200.93	10.83	1.33
chr10	66747545	66748448	904	441	37	108.41	7.9	1.41
chr10	66966197	66967215	1019	479	76	251.11	14.38	1.56
chr10	66998213	66999887	1675	638	91	288.82	11.06	1.82
chr10	67000780	67003547	2768	862	113	184.43	5.95	1.33
chr10	67010441	67012832	2392	1706	127	258.53	8.45	1.6
chr10	67044462	67045217	756	214	34	68.6	6.08	4.16
chr10	67204916	67205671	756	439	25	67.17	6.76	4.52
chr10	67223015	67223712	698	348	29	63.94	6	5.48
chr10	67223915	67224521	607	395	22	51.74	7.41	12.31
chr10	67374501	67375675	1175	931	70	182.95	8.79	1.34
chr10	67428757	67429397	641	304	30	52	5.53	12.09
chr10	67442252	67443060	809	503	39	81.33	6.27	2.34
chr10	67739149	67740197	1049	748	40	135.79	8.82	1.29
chr10	67742445	67743171	727	331	22	67.27	8.08	4.49
chr10	67745110	67746328	1219	720	50	142.65	8.24	1.32
chr10	68240812	68241798	987	488	54	122.99	8.85	1.29
chr10	68257877	68259126	1250	520	150	946.68	43.6	11.02
chr10	68306630	68307344	715	386	28	63.25	5.99	5.71
chr10	68675265	68676673	1409	669	71	141.51	5.16	1.32
chr10	68709139	68709946	808	186	29	57.28	4.37	8.23
chr10	68717109	68717832	724	449	32	63.34	6.44	5.69
chr10	68815266	68816197	932	523	57	167.48	11.85	1.28
chr10	68861481	68862088	608	402	19	61.99	7.35	6.09
chr10	69243031	69243578	548	341	16	50.5	6.61	13.45
chr10	69705544	69706341	798	463	27	83.56	6.61	2.16
chr10	69899368	69899729	362	212	14	56.83	7.6	8.46
chr10	70061350	70061699	350	157	13	54.76	8.08	9.84
chr10	70061706	70063148	1443	296	59	203.2	9.55	1.32
chr10	70610948	70611377	430	163	20	68.37	8.87	4.19
chr10	70659121	70659710	590	383	24	59.45	4.65	7.15
chr10	70659884	70660754	871	418	32	72.75	6.54	3.39
chr10	70700161	70701249	1089	653	59	186.67	10.86	1.33
chr10	70747121	70748408	1288	830	69	278.7	8.8	1.73
chr10	70755003	70755641	639	218	49	165.76	8.85	1.29
chr10	70790356	70791657	1302	773	49	59.16	5.04	7.35
chr10	70807265	70808169	905	365	73	316.75	14.56	1.89
chr10	70809882	70811838	1957	665	124	202.33	7.9	1.33
chr10	70824588	70825224	637	208	30	69.66	6.71	3.96
chr10	72117279	72117880	602	276	24	69.1	6.98	4.06
chr10	72295266	72295820	555	357	21	67.99	7.37	4.29
chr10	72562299	72563168	870	611	30	66.95	5.53	4.72
chr10	73578768	73579218	451	137	16	61.53	6.61	6.26
chr10	74420113	74420729	617	341	25	60.44	7.83	6.69
chr10	74428795	74430337	1543	983	74	267.49	10.93	1.68
chr10	74443837	74444465	629	244	34	60.5	4.66	6.67
chr10	74453064	74454903	1840	1415	80	107.99	4.84	1.42
chr10	74499509	74500282	774	367	42	132.27	8.76	1.29
chr10	74506222	74507022	801	430	29	60.42	4.73	6.7
chr10	74538274	74538825	552	259	27	67.16	7.11	4.52
chr10	74540864	74542636	1773	779	105	263.36	10.75	1.66
chr10	74547791	74548684	894	530	55	59.34	7.58	7.18
chr10	74576178	74576637	460	214	28	81.43	7.99	2.34
chr10	74593187	74593994	808	316	37	79.76	5.92	2.53
chr10	74607661	74609224	1564	1276	83	72.22	7.14	3.5
chr10	74644873	74645961	1089	359	46	100.47	6.19	1.51
chr10	74674410	74675692	1283	706	54	163.91	8.24	1.29
chr10	74720831	74721491	661	346	56	212.67	13.16	1.37
chr10	74776298	74777758	1461	332	53	56.87	4.25	8.45
chr10	74779088	74780581	1494	1021	59	70.73	3.9	3.77
chr10	74786390	74789657	3268	966	147	156.68	8.13	1.34
chr10	74795939	74797201	1263	938	51	92.77	5.53	1.74
chr10	74873539	74874492	954	683	66	305.72	14.25	1.93
chr10	74908867	74909867	1001	457	76	272.07	17.26	1.68
chr10	74946669	74948034	1366	1059	72	105.38	7.86	1.44
chr10	74979249	74981115	1867	855	107	314.14	8.47	1.93
chr10	75021960	75024541	2582	322	112	196.57	4.95	1.33
chr10	75027515	75028527	1013	249	35	56.57	4.95	8.74
chr10	75047269	75047778	510	319	24	65.05	6.91	5.21
chr10	75053010	75055577	2568	1425	125	90.55	6.39	1.84
chr10	75102593	75103298	706	367	28	67.28	5.24	4.49
chr10	75103766	75104556	791	172	31	58.27	3.89	7.77
chr10	75105019	75105644	626	397	23	57.82	5.17	7.98
chr10	75129560	75131294	1735	739	76	154.91	5.18	1.34
chr10	75172192	75173545	1354	912	63	101.26	6.03	1.48
chr10	75226653	75227532	880	398	41	73.15	5.18	3.3
chr10	75235443	75236348	906	446	35	70.24	5.75	3.9
chr10	75243361	75244387	1027	491	54	201.42	12.67	1.34
chr10	75295906	75297758	1853	1363	92	73.15	5.24	3.3
chr10	75299787	75300809	1023	498	73	187.17	11.06	1.31
chr10	75322416	75323261	846	602	51	208.69	14.93	1.36
chr10	75323393	75324023	631	319	22	51.78	6.08	12.27
chr10	75349487	75350325	839	466	31	59.35	5.57	7.19
chr10	75355830	75357023	1194	538	65	169.34	8.32	1.29
chr10	75383527	75385047	1521	782	100	262.02	8.64	1.64
chr10	75388843	75390440	1598	603	60	87.37	5.76	1.91
chr10	75394471	75395281	811	618	29	51.81	4.33	12.23
chr10	75397797	75399415	1619	1196	71	142.37	6.38	1.32
chr10	75399646	75400514	869	156	37	53.49	3.78	10.77
chr10	75400518	75401408	891	476	49	137.52	9.5	1.3
chr10	75411657	75414198	2542	877	171	352.75	10.48	1.92
chr10	75440451	75441658	1208	529	72	182.31	11.28	1.34
chr10	75453230	75453872	643	300	30	74.29	9.64	3.19
chr10	75494937	75496013	1077	395	58	192.44	9.55	1.32
chr10	75666275	75667049	775	391	27	61.84	8.29	6.15
chr10	75700003	75701058	1056	618	54	57.74	6.79	8.04
chr10	75779090	75779801	712	388	26	68.82	8.85	4.11
chr10	75807138	75808462	1325	949	54	181.08	8.99	1.32
chr10	75817207	75818215	1009	668	74	298.67	12.9	1.88
chr10	75837271	75838056	786	582	32	59.88	4.57	7
chr10	75904878	75906015	1138	803	75	149.48	5.25	1.33
chr10	75931193	75931917	725	438	37	93.86	7.22	1.7
chr10	75975909	75976673	765	416	27	53.04	6.91	11.23
chr10	76038896	76039655	760	357	27	66.9	6.51	4.73
chr10	76046922	76047672	751	355	23	54.8	7.14	9.82
chr10	76058913	76059840	928	154	41	63.1	4.84	5.73
chr10	76173770	76174511	742	352	26	69.66	6.4	3.96
chr10	76261199	76262561	1363	298	64	141.38	6.6	1.32
chr10	76418736	76419638	903	450	43	74.23	6.66	3.19
chr10	76461949	76462711	763	281	27	64.76	5.64	5.32
chr10	76464853	76465683	831	484	30	64.19	4.1	5.42
chr10	76495534	76496951	1418	1010	50	56.11	5.57	8.95
chr10	76497599	76498484	886	435	39	65.37	4.9	5.09
chr10	76519387	76520512	1126	655	74	230.48	10.27	1.41
chr10	76575770	76576558	789	329	27	53.28	7.15	10.99
chr10	76612621	76613142	522	314	20	59.08	7.19	7.38
chr10	76613280	76614099	820	506	33	78.74	5.53	2.62
chr10	76628008	76629373	1366	520	58	185.39	8.26	1.34
chr10	76629830	76630839	1010	360	41	129.12	9.22	1.27
chr10	76700304	76701119	816	329	27	76.21	6.22	2.92
chr10	76702800	76703649	850	494	30	74.57	6.46	3.15
chr10	76721347	76722682	1336	629	104	223.56	9.8	1.4
chr10	76735518	76736612	1095	859	41	52.61	4.06	11.53
chr10	76879446	76881679	2234	1623	134	397.47	12.73	2.28
chr10	76969049	76969986	938	422	59	141.32	10.41	1.32
chr10	76977757	76979150	1394	854	95	260.72	13.48	1.62
chr10	77044018	77045449	1432	437	76	212.78	12.76	1.37
chr10	77051949	77054049	2101	829	81	70.64	4.2	3.8
chr10	77068012	77069962	1951	965	102	259.36	6.91	1.61
chr10	77084561	77085661	1101	623	68	210.63	8.73	1.36
chr10	77126480	77127534	1055	731	45	71.97	4.42	3.56
chr10	77140084	77140888	805	494	36	63.77	5.9	5.53
chr10	77149102	77150255	1154	407	41	78.64	7.9	2.64
chr10	77151625	77153038	1414	812	82	196.46	12.53	1.33
chr10	77174144	77174801	658	151	28	52.2	5.2	11.94
chr10	77440534	77441715	1182	725	61	79.37	6.08	2.55
chr10	77446766	77447835	1070	378	43	90.91	6.09	1.82
chr10	77471809	77473032	1224	538	63	176.27	7.71	1.3
chr10	77491465	77492154	690	289	24	55.67	6.64	9.18
chr10	77492480	77493465	986	624	35	79.83	6.64	2.52
chr10	77531687	77533061	1375	909	87	278.7	11.49	1.73
chr10	77537516	77538691	1176	406	55	62.27	6.22	5.99
chr10	77545880	77546726	847	533	32	59.57	5.1	7.09
chr10	77549540	77550819	1280	463	62	130.09	7.9	1.28
chr10	77553577	77554344	768	332	30	68.77	5.48	4.12
chr10	77554703	77556059	1357	905	113	488.37	20.23	2.97
chr10	77568129	77568931	803	486	49	78.44	5.78	2.66
chr10	77591824	77593701	1878	1088	93	107.08	6.36	1.44
chr10	77596946	77598964	2019	435	107	241.08	13.82	1.47
chr10	77610970	77612588	1619	1329	78	156.67	8.17	1.34
chr10	77632029	77633132	1104	455	65	176.22	8.89	1.3
chr10	77642446	77643503	1058	711	46	55.42	4.81	9.39
chr10	77646954	77648240	1287	908	46	62.28	6.41	5.96
chr10	77706602	77708361	1760	820	98	141	6.36	1.31
chr10	77760267	77761497	1231	743	75	162.47	9.4	1.3
chr10	77814613	77815970	1358	728	58	114.02	6.14	1.39
chr10	77858933	77859723	791	196	41	103.48	7.16	1.45
chr10	77861620	77862577	958	562	50	115.55	9.78	1.38
chr10	77875148	77876093	946	588	62	86.73	4.87	1.96
chr10	77887953	77889133	1181	386	56	139.25	8.41	1.32
chr10	77920010	77921504	1495	644	56	56.89	3.79	8.42
chr10	77926897	77928245	1349	907	91	213.49	9.22	1.37
chr10	77944069	77945211	1143	396	48	100.01	5.18	1.51
chr10	78036608	78038182	1575	370	88	172.23	6.18	1.29
chr10	78053227	78054681	1455	1048	73	174.57	8.89	1.3
chr10	78209602	78210765	1164	802	40	73.17	6.42	3.3
chr10	78242581	78243630	1050	388	38	79.49	7.68	2.56
chr10	78550367	78550743	377	221	13	51.17	8.82	12.83
chr10	78560016	78560514	499	343	19	71.12	8.29	3.69
chr10	78994860	78997223	2364	1628	103	186.19	5.96	1.33
chr10	79000993	79002096	1104	780	72	219.41	12.07	1.37
chr10	79017112	79018569	1458	705	59	114.21	5.8	1.39
chr10	79046654	79048152	1499	776	53	75.68	4.91	2.97
chr10	79072308	79073560	1253	802	47	85.81	4.25	2.05
chr10	79074880	79076060	1181	290	51	141.33	6.85	1.32
chr10	79076139	79077238	1100	144	47	111.89	5.53	1.4
chr10	79081874	79082555	682	271	24	68.16	6.61	4.24
chr10	79083013	79084000	988	499	43	79.63	5.13	2.55
chr10	79099938	79101793	1856	750	67	93.66	4.75	1.7
chr10	79102583	79103381	799	273	31	53.92	4.74	10.49
chr10	79126439	79128595	2157	1065	97	188.41	6.81	1.32
chr10	79131324	79132878	1555	1180	88	309.68	9.39	1.95
chr10	79137918	79138859	942	757	41	52.92	3.99	11.32
chr10	79144102	79145918	1817	625	98	211.24	7	1.37
chr10	79162393	79163021	629	224	22	50.55	5.03	13.41
chr10	79166663	79167804	1142	492	54	113.21	6.23	1.4
chr10	79179523	79181585	2063	932	84	117.68	5.38	1.35
chr10	79182364	79184457	2094	746	71	59.08	4.15	7.38
chr10	79197434	79199407	1974	513	84	88.44	5.08	1.88
chr10	79200152	79202426	2275	593	104	147.73	4.69	1.32
chr10	79208931	79209692	762	402	36	55.44	5.22	9.38
chr10	79219316	79220340	1025	746	38	86.46	6.91	1.99
chr10	79229343	79230549	1207	414	59	144.29	7.23	1.33
chr10	79240197	79241969	1773	1235	77	107.74	5.18	1.41
chr10	79242474	79243426	953	304	49	123.12	8.95	1.3
chr10	79251093	79252256	1164	426	62	116.91	5.53	1.37
chr10	79255717	79258199	2483	2129	139	297.37	8.67	1.86
chr10	79259857	79261633	1777	1276	116	222.93	11.93	1.39
chr10	79268132	79271758	3627	2487	157	197.03	6.91	1.33
chr10	79282632	79284057	1426	581	58	95.14	5.73	1.66
chr10	79288373	79289127	755	459	30	62.37	5.18	5.89
chr10	79297396	79298173	778	428	32	53.79	5.76	10.57
chr10	79303317	79304238	922	447	42	106.99	7.31	1.44
chr10	79314298	79318223	3926	3413	216	339.17	7.37	1.93
chr10	79320874	79322350	1477	1275	61	63.87	4.13	5.51
chr10	79322381	79324740	2360	1000	127	63.92	3.87	5.49
chr10	79327754	79329383	1630	363	71	104.06	4.93	1.45
chr10	79336599	79338348	1750	461	83	185.33	5.87	1.33
chr10	79344506	79346244	1739	389	67	110.43	4.79	1.4
chr10	79349131	79349995	865	654	36	82.11	4.73	2.27
chr10	79353903	79355415	1513	1292	60	87.89	6.46	1.91
chr10	79362803	79363992	1190	773	45	51.13	3.8	12.89
chr10	79365422	79366319	898	410	38	90.3	5.99	1.84
chr10	79371098	79371816	719	292	39	135.51	9.05	1.28
chr10	79382668	79385035	2368	1117	107	136.09	5.92	1.29
chr10	79388917	79391152	2236	1837	127	456.88	9.5	2.7
chr10	79391433	79392815	1383	297	48	95.56	5.96	1.66
chr10	79393174	79394327	1154	246	43	89.09	4.98	1.88
chr10	79394463	79396518	2056	1700	76	101.12	5.92	1.48
chr10	79396826	79397601	776	413	32	59.66	5.85	7.04
chr10	79399152	79400429	1278	846	70	186.35	13.51	1.33
chr10	79400719	79401536	818	343	41	93.84	6.86	1.7
chr10	79402664	79404721	2058	1078	138	245.64	11.06	1.5
chr10	79418268	79419002	735	452	28	50.63	3.66	13.35
chr10	79422575	79423516	942	186	46	52.44	3.91	11.74
chr10	79426859	79427746	888	417	38	69.4	4.92	4.02
chr10	79433274	79434129	856	418	31	55.6	5.44	9.24
chr10	79435661	79437094	1434	393	56	85.25	5.55	2.06
chr10	79438024	79440346	2323	1306	98	149.02	5.13	1.32
chr10	79442521	79443150	630	198	28	56.83	7.15	8.47
chr10	79443565	79444895	1331	983	49	53.38	3.85	10.92
chr10	79450901	79451668	768	376	30	56.86	6.6	8.46
chr10	79452454	79453264	811	473	31	58.86	4.46	7.49
chr10	79453550	79454159	610	385	25	51.03	6.43	13
chr10	79458979	79461468	2490	1044	99	154.41	5.1	1.34
chr10	79475963	79478183	2221	1448	91	125.63	4.92	1.32
chr10	79481288	79482620	1333	611	54	76.52	5.13	2.87
chr10	79488740	79490096	1357	343	55	60.09	4.94	6.94
chr10	79501946	79503077	1132	579	93	230.3	7.9	1.41
chr10	79525603	79527406	1804	928	81	161.81	4.68	1.32
chr10	79536428	79539357	2930	1641	142	200.95	6.25	1.33
chr10	79564958	79565881	924	457	44	105.52	9.64	1.44
chr10	79567998	79568686	689	352	28	67.91	7.97	4.31
chr10	79578167	79580716	2550	450	111	166.24	6.73	1.3
chr10	79592170	79593258	1089	659	41	64.97	5.36	5.24
chr10	79593784	79595188	1405	558	85	220.04	6.64	1.38
chr10	79596602	79597738	1137	503	41	58.07	4.19	7.88
chr10	79603758	79604490	733	465	45	82.86	5.94	2.22
chr10	79604714	79605417	704	327	36	81.92	9.98	2.3
chr10	79606530	79609100	2571	1315	120	158.46	5.2	1.35
chr10	79609665	79615914	6250	989	347	963.11	13.36	11.4
chr10	79616232	79617568	1337	846	52	108.41	5.82	1.41
chr10	79618826	79619818	993	727	41	94.59	6.79	1.67
chr10	79620774	79626217	5444	507	430	1417.2	20.7	47.62
chr10	79626412	79628836	2425	1529	117	181.22	6.53	1.32
chr10	79630180	79631395	1216	225	56	124.74	4.61	1.31
chr10	79632568	79634079	1512	1094	69	178.18	7.9	1.32
chr10	79634267	79636037	1771	370	80	196.93	7.41	1.33
chr10	79641279	79643357	2079	1319	88	131.06	6.23	1.28
chr10	79648244	79650060	1817	1200	65	112.38	5.71	1.4
chr10	79652853	79653808	956	802	30	76.06	5.41	2.93
chr10	79656167	79657381	1215	309	39	67.79	4.79	4.32
chr10	79659310	79660519	1210	409	51	78.86	8.11	2.6
chr10	79688592	79690167	1576	500	140	597.38	18.43	3.96
chr10	79703161	79704408	1248	468	47	78.39	5.41	2.66
chr10	79711517	79712645	1129	572	66	72.94	4.42	3.35
chr10	79722431	79724121	1691	1100	79	139.38	6.64	1.32
chr10	79724153	79725294	1142	554	48	80.18	5.98	2.48
chr10	79727238	79728256	1019	490	80	277.58	10.69	1.72
chr10	79754856	79755924	1069	336	80	350.01	16.44	1.92
chr10	79757578	79759385	1808	354	67	65.64	4.48	5.02
chr10	79761623	79762927	1305	440	52	54.13	4.45	10.24
chr10	79764377	79765846	1470	663	61	67.77	3.9	4.33
chr10	79767290	79768321	1032	466	46	104.68	6.48	1.44
chr10	79774080	79775035	956	372	37	78.21	5.99	2.66
chr10	79775116	79778798	3683	1297	167	321.7	8.57	1.93
chr10	79780079	79782438	2360	1945	89	64.53	4.61	5.36
chr10	79782774	79783754	981	510	65	164.81	11.06	1.29
chr10	79784090	79785201	1112	731	53	59.87	4.98	7.01
chr10	79785389	79786998	1610	799	73	123.47	5.53	1.3
chr10	79791524	79792829	1306	863	60	105.91	7.6	1.45
chr10	79795916	79796933	1018	718	44	95.84	6.24	1.65
chr10	79797417	79798921	1505	377	63	130.5	6.35	1.29
chr10	79803900	79805795	1896	1437	94	165.98	5.6	1.29
chr10	79810227	79812291	2065	1063	103	153.42	4.66	1.33
chr10	79815247	79816326	1080	641	48	83.31	6.73	2.18
chr10	79819248	79820091	844	505	36	92.97	7.28	1.73
chr10	79821549	79822238	690	253	24	53.65	5.53	10.64
chr10	79834411	79834984	574	152	29	94.74	9.79	1.67
chr10	79849502	79851057	1556	345	80	182.84	8.42	1.34
chr10	79861138	79863161	2024	551	150	433.78	9.5	2.75
chr10	79878940	79880902	1963	554	82	91.72	3.54	1.76
chr10	79881703	79882781	1079	505	48	73.37	5.53	3.28
chr10	79889302	79890787	1486	684	60	64.41	3.94	5.38
chr10	79891571	79893377	1807	1214	92	146.59	7.16	1.35
chr10	79894021	79897293	3273	2867	147	253.89	6.32	1.57
chr10	79898309	79899087	779	426	30	68.45	6.67	4.19
chr10	79900647	79901272	626	433	22	55.4	5.37	9.39
chr10	79905583	79906433	851	372	71	326.29	20.71	1.94
chr10	79907692	79909694	2003	1227	87	156.29	6.15	1.35
chr10	79913232	79914244	1013	596	37	64.1	4.46	5.44
chr10	79923220	79924004	785	215	32	83.17	5.53	2.2
chr10	79926468	79927037	570	332	21	50.15	6.32	13.81
chr10	79927130	79927873	744	392	36	121.42	9.22	1.32
chr10	79934138	79935128	991	773	39	99.26	7.67	1.54
chr10	79937468	79938666	1199	413	69	170.59	6.27	1.29
chr10	79951623	79952761	1139	333	38	64.95	5.34	5.25
