chromosome	source	feature	start	end	length	multiplicity	peaks1.bed.bed	peaks2.bed.bed	sum	code	id
chr14	multovl	overlap	19725253	19726064	812	2	1	1	2	XX	chr14_19725253_19726064
chr14	multovl	overlap	19726250	19727030	781	2	1	1	2	XX	chr14_19726250_19727030
chr14	multovl	overlap	20642012	20643680	1669	2	1	1	2	XX	chr14_20642012_20643680
chr14	multovl	overlap	21113684	21114915	1232	1	0	1	1	0X	chr14_21113684_21114915
chr14	multovl	overlap	21166098	21168524	2427	2	1	1	2	XX	chr14_21166098_21168524
chr14	multovl	overlap	21207087	21208822	1736	2	1	1	2	XX	chr14_21207087_21208822
chr14	multovl	overlap	21212055	21212856	802	2	1	1	2	XX	chr14_21212055_21212856
chr14	multovl	overlap	21212927	21213140	214	2	1	1	2	XX	chr14_21212927_21213140
chr14	multovl	overlap	21297467	21299603	2137	2	1	1	2	XX	chr14_21297467_21299603
chr14	multovl	overlap	21364625	21365564	940	2	1	1	2	XX	chr14_21364625_21365564
chr14	multovl	overlap	21459047	21460172	1126	2	1	1	2	XX	chr14_21459047_21460172
chr14	multovl	overlap	21460194	21461293	1100	2	1	1	2	XX	chr14_21460194_21461293
chr14	multovl	overlap	21480430	21481191	762	2	1	1	2	XX	chr14_21480430_21481191
chr14	multovl	overlap	21493433	21494768	1336	2	1	1	2	XX	chr14_21493433_21494768
chr14	multovl	overlap	21513844	21515369	1526	2	1	1	2	XX	chr14_21513844_21515369
chr14	multovl	overlap	21520694	21522920	2227	2	1	1	2	XX	chr14_21520694_21522920
chr14	multovl	overlap	21526100	21528428	2329	2	1	1	2	XX	chr14_21526100_21528428
chr14	multovl	overlap	21552614	21553903	1290	2	1	1	2	XX	chr14_21552614_21553903
chr14	multovl	overlap	21611856	21612731	876	2	1	1	2	XX	chr14_21611856_21612731
chr14	multovl	overlap	21613399	21614186	788	2	1	1	2	XX	chr14_21613399_21614186
chr14	multovl	overlap	21655449	21657348	1900	2	1	1	2	XX	chr14_21655449_21657348
chr14	multovl	overlap	21747661	21748389	729	2	1	1	2	XX	chr14_21747661_21748389
chr14	multovl	overlap	21748589	21750942	2354	2	1	1	2	XX	chr14_21748589_21750942
chr14	multovl	overlap	21870577	21873305	2729	2	1	1	2	XX	chr14_21870577_21873305
chr14	multovl	overlap	21895039	21895289	251	2	1	1	2	XX	chr14_21895039_21895289
chr14	multovl	overlap	21895362	21896349	988	2	1	1	2	XX	chr14_21895362_21896349
chr14	multovl	overlap	22318207	22319640	1434	2	1	1	2	XX	chr14_22318207_22319640
chr14	multovl	overlap	22320381	22321328	948	2	1	1	2	XX	chr14_22320381_22321328
chr14	multovl	overlap	22569589	22570945	1357	2	1	1	2	XX	chr14_22569589_22570945
chr14	multovl	overlap	22649884	22652188	2305	2	1	1	2	XX	chr14_22649884_22652188
chr14	multovl	overlap	22666761	22668414	1654	2	1	1	2	XX	chr14_22666761_22668414
chr14	multovl	overlap	22804775	22806976	2202	2	1	1	2	XX	chr14_22804775_22806976
chr14	multovl	overlap	25063384	25064829	1446	2	1	1	2	XX	chr14_25063384_25064829
chr14	multovl	overlap	25304986	25306459	1474	2	1	1	2	XX	chr14_25304986_25306459
chr14	multovl	overlap	25309803	25311055	1253	2	1	1	2	XX	chr14_25309803_25311055
chr14	multovl	overlap	25598692	25599541	850	1	1	0	1	X0	chr14_25598692_25599541
chr14	multovl	overlap	26276611	26277157	547	2	1	1	2	XX	chr14_26276611_26277157
chr14	multovl	overlap	26277208	26277220	13	2	1	1	2	XX	chr14_26277208_26277220
chr14	multovl	overlap	26278608	26281156	2549	2	1	1	2	XX	chr14_26278608_26281156
chr14	multovl	overlap	26295937	26297252	1316	1	0	1	1	0X	chr14_26295937_26297252
chr14	multovl	overlap	26513444	26514972	1529	2	1	1	2	XX	chr14_26513444_26514972
chr14	multovl	overlap	26586759	26588536	1778	2	1	1	2	XX	chr14_26586759_26588536
chr14	multovl	overlap	26661266	26662876	1611	2	1	1	2	XX	chr14_26661266_26662876
chr14	multovl	overlap	27352121	27354795	2675	2	1	1	2	XX	chr14_27352121_27354795
chr14	multovl	overlap	27398841	27400164	1324	2	1	1	2	XX	chr14_27398841_27400164
chr14	multovl	overlap	27457491	27457524	34	2	1	1	2	XX	chr14_27457491_27457524
chr14	multovl	overlap	27457536	27460032	2497	2	1	1	2	XX	chr14_27457536_27460032
chr14	multovl	overlap	27487289	27489954	2666	2	1	1	2	XX	chr14_27487289_27489954
chr14	multovl	overlap	27782618	27783788	1171	2	1	1	2	XX	chr14_27782618_27783788
chr14	multovl	overlap	27783796	27784202	407	2	1	1	2	XX	chr14_27783796_27784202
chr14	multovl	overlap	27852072	27852871	800	2	1	1	2	XX	chr14_27852072_27852871
chr14	multovl	overlap	27927441	27928758	1318	2	1	1	2	XX	chr14_27927441_27928758
chr14	multovl	overlap	28241871	28243390	1520	2	1	1	2	XX	chr14_28241871_28243390
chr14	multovl	overlap	28320899	28322374	1476	2	1	1	2	XX	chr14_28320899_28322374
chr14	multovl	overlap	29317236	29320349	3114	2	1	1	2	XX	chr14_29317236_29320349
chr14	multovl	overlap	30780562	30782944	2383	2	1	1	2	XX	chr14_30780562_30782944
chr14	multovl	overlap	30791354	30792827	1474	2	1	1	2	XX	chr14_30791354_30792827
chr14	multovl	overlap	31292477	31294123	1647	2	1	1	2	XX	chr14_31292477_31294123
chr14	multovl	overlap	31361981	31364189	2209	2	1	1	2	XX	chr14_31361981_31364189
chr14	multovl	overlap	31437526	31440176	2651	2	1	1	2	XX	chr14_31437526_31440176
chr14	multovl	overlap	31466905	31468356	1452	2	1	1	2	XX	chr14_31466905_31468356
chr14	multovl	overlap	31529399	31530526	1128	2	1	1	2	XX	chr14_31529399_31530526
chr14	multovl	overlap	31638570	31639796	1227	2	1	1	2	XX	chr14_31638570_31639796
chr14	multovl	overlap	31764516	31765446	931	2	1	1	2	XX	chr14_31764516_31765446
chr14	multovl	overlap	31813388	31815705	2318	2	1	1	2	XX	chr14_31813388_31815705
chr14	multovl	overlap	31830846	31832550	1705	2	1	1	2	XX	chr14_31830846_31832550
chr14	multovl	overlap	31832592	31833966	1375	1	0	1	1	0X	chr14_31832592_31833966
chr14	multovl	overlap	31941059	31942258	1200	2	1	1	2	XX	chr14_31941059_31942258
chr14	multovl	overlap	31943618	31945411	1794	2	1	1	2	XX	chr14_31943618_31945411
chr14	multovl	overlap	32017757	32019931	2175	2	1	1	2	XX	chr14_32017757_32019931
chr14	multovl	overlap	32019984	32020698	715	2	1	1	2	XX	chr14_32019984_32020698
chr14	multovl	overlap	32063544	32065601	2058	2	1	1	2	XX	chr14_32063544_32065601
chr14	multovl	overlap	32149765	32150973	1209	2	1	1	2	XX	chr14_32149765_32150973
chr14	multovl	overlap	32248019	32249557	1539	2	1	1	2	XX	chr14_32248019_32249557
chr14	multovl	overlap	32306818	32309790	2973	2	1	1	2	XX	chr14_32306818_32309790
chr14	multovl	overlap	32453442	32454863	1422	2	1	1	2	XX	chr14_32453442_32454863
chr14	multovl	overlap	32474291	32475849	1559	1	0	1	1	0X	chr14_32474291_32475849
chr14	multovl	overlap	32592876	32595083	2208	2	1	1	2	XX	chr14_32592876_32595083
chr14	multovl	overlap	32642529	32643882	1354	2	1	1	2	XX	chr14_32642529_32643882
chr14	multovl	overlap	32644008	32644862	855	2	1	1	2	XX	chr14_32644008_32644862
chr14	multovl	overlap	32776018	32776663	646	1	0	1	1	0X	chr14_32776018_32776663
chr14	multovl	overlap	32897745	32899841	2097	2	1	1	2	XX	chr14_32897745_32899841
chr14	multovl	overlap	32972153	32974345	2193	2	1	1	2	XX	chr14_32972153_32974345
chr14	multovl	overlap	32978643	32979233	591	1	1	0	1	X0	chr14_32978643_32979233
chr14	multovl	overlap	33014122	33016254	2133	2	1	1	2	XX	chr14_33014122_33016254
chr14	multovl	overlap	33135012	33135943	932	2	1	1	2	XX	chr14_33135012_33135943
chr14	multovl	overlap	33326528	33327731	1204	2	1	1	2	XX	chr14_33326528_33327731
chr14	multovl	overlap	34063463	34065210	1748	2	1	1	2	XX	chr14_34063463_34065210
chr14	multovl	overlap	34132696	34133872	1177	1	1	0	1	X0	chr14_34132696_34133872
chr14	multovl	overlap	34259285	34260388	1104	2	1	1	2	XX	chr14_34259285_34260388
chr14	multovl	overlap	34955506	34956567	1062	1	0	1	1	0X	chr14_34955506_34956567
chr14	multovl	overlap	35122885	35123666	782	2	1	1	2	XX	chr14_35122885_35123666
chr14	multovl	overlap	35123908	35125355	1448	2	1	1	2	XX	chr14_35123908_35125355
chr14	multovl	overlap	35176446	35177277	832	2	1	1	2	XX	chr14_35176446_35177277
chr14	multovl	overlap	35314591	35315761	1171	2	1	1	2	XX	chr14_35314591_35315761
chr14	multovl	overlap	35315975	35316856	882	2	1	1	2	XX	chr14_35315975_35316856
chr14	multovl	overlap	35362130	35362946	817	1	1	0	1	X0	chr14_35362130_35362946
chr14	multovl	overlap	35486088	35488650	2563	2	1	1	2	XX	chr14_35486088_35488650
chr14	multovl	overlap	37780988	37782220	1233	2	1	1	2	XX	chr14_37780988_37782220
chr14	multovl	overlap	37947227	37948531	1305	2	1	1	2	XX	chr14_37947227_37948531
chr14	multovl	overlap	37948608	37949293	686	2	1	1	2	XX	chr14_37948608_37949293
chr14	multovl	overlap	41778777	41780189	1413	2	1	1	2	XX	chr14_41778777_41780189
chr14	multovl	overlap	44275160	44276088	929	1	0	1	1	0X	chr14_44275160_44276088
chr14	multovl	overlap	45838377	45839203	827	2	1	1	2	XX	chr14_45838377_45839203
chr14	multovl	overlap	45839408	45840464	1057	2	1	1	2	XX	chr14_45839408_45840464
chr14	multovl	overlap	45936997	45938326	1330	2	1	1	2	XX	chr14_45936997_45938326
chr14	multovl	overlap	45949097	45950578	1482	2	1	1	2	XX	chr14_45949097_45950578
chr14	multovl	overlap	45970869	45972449	1581	1	0	1	1	0X	chr14_45970869_45972449
chr14	multovl	overlap	46007264	46009310	2047	2	1	1	2	XX	chr14_46007264_46009310
chr14	multovl	overlap	46148092	46149712	1621	2	1	1	2	XX	chr14_46148092_46149712
chr14	multovl	overlap	46150009	46150902	894	2	1	1	2	XX	chr14_46150009_46150902
chr14	multovl	overlap	46276167	46277312	1146	2	1	1	2	XX	chr14_46276167_46277312
chr14	multovl	overlap	47379975	47381003	1029	2	1	1	2	XX	chr14_47379975_47381003
chr14	multovl	overlap	47406660	47407910	1251	2	1	1	2	XX	chr14_47406660_47407910
chr14	multovl	overlap	47439968	47442234	2267	2	1	1	2	XX	chr14_47439968_47442234
chr14	multovl	overlap	47451088	47453145	2058	2	1	1	2	XX	chr14_47451088_47453145
chr14	multovl	overlap	47501660	47505374	3715	2	1	1	2	XX	chr14_47501660_47505374
chr14	multovl	overlap	47808340	47809409	1070	2	1	1	2	XX	chr14_47808340_47809409
chr14	multovl	overlap	47895628	47897564	1937	2	1	1	2	XX	chr14_47895628_47897564
chr14	multovl	overlap	47897762	47898504	743	1	0	1	1	0X	chr14_47897762_47898504
chr14	multovl	overlap	47918211	47919435	1225	2	1	1	2	XX	chr14_47918211_47919435
chr14	multovl	overlap	48037267	48038292	1026	2	1	1	2	XX	chr14_48037267_48038292
chr14	multovl	overlap	48092264	48093365	1102	2	1	1	2	XX	chr14_48092264_48093365
chr14	multovl	overlap	48187253	48188481	1229	2	1	1	2	XX	chr14_48187253_48188481
chr14	multovl	overlap	48268344	48270489	2146	2	1	1	2	XX	chr14_48268344_48270489
chr14	multovl	overlap	48740678	48742008	1331	2	1	1	2	XX	chr14_48740678_48742008
chr14	multovl	overlap	49065553	49067038	1486	2	1	1	2	XX	chr14_49065553_49067038
chr14	multovl	overlap	49684801	49685924	1124	2	1	1	2	XX	chr14_49684801_49685924
chr14	multovl	overlap	49686067	49687114	1048	2	1	1	2	XX	chr14_49686067_49687114
chr14	multovl	overlap	49693115	49694038	924	1	0	1	1	0X	chr14_49693115_49694038
chr14	multovl	overlap	49791794	49793697	1904	2	1	1	2	XX	chr14_49791794_49793697
chr14	multovl	overlap	51404292	51405365	1074	2	1	1	2	XX	chr14_51404292_51405365
chr14	multovl	overlap	51427481	51428385	905	2	1	1	2	XX	chr14_51427481_51428385
chr14	multovl	overlap	51489612	51490306	695	2	1	1	2	XX	chr14_51489612_51490306
chr14	multovl	overlap	51543282	51545347	2066	2	1	1	2	XX	chr14_51543282_51545347
chr14	multovl	overlap	51549323	51550612	1290	2	1	1	2	XX	chr14_51549323_51550612
chr14	multovl	overlap	51550712	51551698	987	2	1	1	2	XX	chr14_51550712_51551698
chr14	multovl	overlap	51564014	51565007	994	2	1	1	2	XX	chr14_51564014_51565007
chr14	multovl	overlap	51682475	51684608	2134	2	1	1	2	XX	chr14_51682475_51684608
chr14	multovl	overlap	51684816	51685838	1023	2	1	1	2	XX	chr14_51684816_51685838
chr14	multovl	overlap	51702603	51703666	1064	2	1	1	2	XX	chr14_51702603_51703666
chr14	multovl	overlap	51707974	51712617	4644	2	1	1	2	XX	chr14_51707974_51712617
chr14	multovl	overlap	52101061	52102080	1020	1	0	1	1	0X	chr14_52101061_52102080
chr14	multovl	overlap	52102272	52103030	759	2	1	1	2	XX	chr14_52102272_52103030
chr14	multovl	overlap	52503344	52504160	817	1	0	1	1	0X	chr14_52503344_52504160
chr14	multovl	overlap	52504327	52505479	1153	2	1	1	2	XX	chr14_52504327_52505479
chr14	multovl	overlap	52604387	52605983	1597	2	1	1	2	XX	chr14_52604387_52605983
chr14	multovl	overlap	52634548	52635407	860	2	1	1	2	XX	chr14_52634548_52635407
chr14	multovl	overlap	52638678	52640677	2000	2	1	1	2	XX	chr14_52638678_52640677
chr14	multovl	overlap	52722218	52723786	1569	2	1	1	2	XX	chr14_52722218_52723786
chr14	multovl	overlap	52723947	52724795	849	1	0	1	1	0X	chr14_52723947_52724795
chr14	multovl	overlap	52815757	52817614	1858	2	1	1	2	XX	chr14_52815757_52817614
chr14	multovl	overlap	52863396	52864607	1212	2	1	1	2	XX	chr14_52863396_52864607
chr14	multovl	overlap	52876010	52878142	2133	2	1	1	2	XX	chr14_52876010_52878142
chr14	multovl	overlap	52898175	52899071	897	2	1	1	2	XX	chr14_52898175_52899071
chr14	multovl	overlap	52899125	52899962	838	2	1	1	2	XX	chr14_52899125_52899962
chr14	multovl	overlap	52923745	52925315	1571	2	1	1	2	XX	chr14_52923745_52925315
chr14	multovl	overlap	52934955	52936108	1154	2	1	1	2	XX	chr14_52934955_52936108
chr14	multovl	overlap	54872862	54874385	1524	2	1	1	2	XX	chr14_54872862_54874385
chr14	multovl	overlap	54878550	54880594	2045	2	1	1	2	XX	chr14_54878550_54880594
chr14	multovl	overlap	54980155	54981678	1524	2	1	1	2	XX	chr14_54980155_54981678
chr14	multovl	overlap	55045039	55046598	1560	2	1	1	2	XX	chr14_55045039_55046598
chr14	multovl	overlap	55049678	55052899	3222	2	1	1	2	XX	chr14_55049678_55052899
chr14	multovl	overlap	55082264	55083896	1633	2	1	1	2	XX	chr14_55082264_55083896
chr14	multovl	overlap	55135440	55136365	926	2	1	1	2	XX	chr14_55135440_55136365
chr14	multovl	overlap	55136581	55136590	10	2	1	1	2	XX	chr14_55136581_55136590
chr14	multovl	overlap	55171995	55173758	1764	2	1	1	2	XX	chr14_55171995_55173758
chr14	multovl	overlap	55192015	55197413	5399	2	1	1	2	XX	chr14_55192015_55197413
chr14	multovl	overlap	55221570	55222302	733	2	1	1	2	XX	chr14_55221570_55222302
chr14	multovl	overlap	55224082	55224856	775	1	0	1	1	0X	chr14_55224082_55224856
chr14	multovl	overlap	55236102	55237125	1024	2	1	1	2	XX	chr14_55236102_55237125
chr14	multovl	overlap	55259435	55260990	1556	2	1	1	2	XX	chr14_55259435_55260990
chr14	multovl	overlap	55271924	55272836	913	2	1	1	2	XX	chr14_55271924_55272836
chr14	multovl	overlap	55304230	55306833	2604	2	1	1	2	XX	chr14_55304230_55306833
chr14	multovl	overlap	55482007	55483664	1658	2	1	1	2	XX	chr14_55482007_55483664
chr14	multovl	overlap	55494891	55495589	699	2	1	1	2	XX	chr14_55494891_55495589
chr14	multovl	overlap	55501635	55503846	2212	2	1	1	2	XX	chr14_55501635_55503846
chr14	multovl	overlap	55511913	55512800	888	1	0	1	1	0X	chr14_55511913_55512800
chr14	multovl	overlap	55513321	55514281	961	2	1	1	2	XX	chr14_55513321_55514281
chr14	multovl	overlap	55531341	55532437	1097	1	0	1	1	0X	chr14_55531341_55532437
chr14	multovl	overlap	55633129	55634033	905	2	1	1	2	XX	chr14_55633129_55634033
chr14	multovl	overlap	55634288	55635330	1043	2	1	1	2	XX	chr14_55634288_55635330
chr14	multovl	overlap	55709937	55711352	1416	2	1	1	2	XX	chr14_55709937_55711352
chr14	multovl	overlap	55713328	55714690	1363	2	1	1	2	XX	chr14_55713328_55714690
chr14	multovl	overlap	55724313	55725761	1449	2	1	1	2	XX	chr14_55724313_55725761
chr14	multovl	overlap	56097372	56098375	1004	2	1	1	2	XX	chr14_56097372_56098375
chr14	multovl	overlap	56109933	56110370	438	2	1	1	2	XX	chr14_56109933_56110370
chr14	multovl	overlap	56159099	56160456	1358	2	1	1	2	XX	chr14_56159099_56160456
chr14	multovl	overlap	56178197	56179618	1422	2	1	1	2	XX	chr14_56178197_56179618
chr14	multovl	overlap	56179713	56180519	807	2	1	1	2	XX	chr14_56179713_56180519
chr14	multovl	overlap	56196939	56198224	1286	2	1	1	2	XX	chr14_56196939_56198224
chr14	multovl	overlap	56208703	56209879	1177	2	1	1	2	XX	chr14_56208703_56209879
chr14	multovl	overlap	56209888	56211790	1903	2	1	1	2	XX	chr14_56209888_56211790
chr14	multovl	overlap	56222882	56223870	989	2	1	1	2	XX	chr14_56222882_56223870
chr14	multovl	overlap	56253136	56254760	1625	2	1	1	2	XX	chr14_56253136_56254760
chr14	multovl	overlap	56261179	56263438	2260	2	1	1	2	XX	chr14_56261179_56263438
chr14	multovl	overlap	56278527	56279406	880	2	1	1	2	XX	chr14_56278527_56279406
chr14	multovl	overlap	56289655	56292036	2382	2	1	1	2	XX	chr14_56289655_56292036
chr14	multovl	overlap	56299719	56300837	1119	2	1	1	2	XX	chr14_56299719_56300837
chr14	multovl	overlap	56340389	56341417	1029	2	1	1	2	XX	chr14_56340389_56341417
chr14	multovl	overlap	56363712	56365705	1994	2	1	1	2	XX	chr14_56363712_56365705
chr14	multovl	overlap	56406586	56408105	1520	2	1	1	2	XX	chr14_56406586_56408105
chr14	multovl	overlap	56442532	56443567	1036	2	1	1	2	XX	chr14_56442532_56443567
chr14	multovl	overlap	56443625	56444540	916	2	1	1	2	XX	chr14_56443625_56444540
chr14	multovl	overlap	56472518	56474559	2042	2	1	1	2	XX	chr14_56472518_56474559
chr14	multovl	overlap	56504097	56505194	1098	2	1	1	2	XX	chr14_56504097_56505194
chr14	multovl	overlap	57190056	57190975	920	2	1	1	2	XX	chr14_57190056_57190975
chr14	multovl	overlap	57193766	57195127	1362	2	1	1	2	XX	chr14_57193766_57195127
chr14	multovl	overlap	57287060	57288479	1420	2	1	1	2	XX	chr14_57287060_57288479
chr14	multovl	overlap	57395719	57397718	2000	2	1	1	2	XX	chr14_57395719_57397718
chr14	multovl	overlap	57429390	57430127	738	2	1	1	2	XX	chr14_57429390_57430127
chr14	multovl	overlap	57431324	57432291	968	1	0	1	1	0X	chr14_57431324_57432291
chr14	multovl	overlap	57505661	57507432	1772	2	1	1	2	XX	chr14_57505661_57507432
chr14	multovl	overlap	58016919	58017490	572	1	1	0	1	X0	chr14_58016919_58017490
chr14	multovl	overlap	58042181	58043582	1402	2	1	1	2	XX	chr14_58042181_58043582
chr14	multovl	overlap	58189655	58191065	1411	2	1	1	2	XX	chr14_58189655_58191065
chr14	multovl	overlap	58282665	58284806	2142	2	1	1	2	XX	chr14_58282665_58284806
chr14	multovl	overlap	58362642	58364739	2098	2	1	1	2	XX	chr14_58362642_58364739
chr14	multovl	overlap	58364866	58365761	896	2	1	1	2	XX	chr14_58364866_58365761
chr14	multovl	overlap	58416427	58418456	2030	2	1	1	2	XX	chr14_58416427_58418456
chr14	multovl	overlap	58444292	58446067	1776	2	1	1	2	XX	chr14_58444292_58446067
chr14	multovl	overlap	58507837	58509359	1523	2	1	1	2	XX	chr14_58507837_58509359
chr14	multovl	overlap	58617278	58618755	1478	2	1	1	2	XX	chr14_58617278_58618755
chr14	multovl	overlap	59819348	59821047	1700	2	1	1	2	XX	chr14_59819348_59821047
chr14	multovl	overlap	60058653	60060719	2067	2	1	1	2	XX	chr14_60058653_60060719
chr14	multovl	overlap	60215694	60217630	1937	2	1	1	2	XX	chr14_60215694_60217630
chr14	multovl	overlap	60868877	60871321	2445	2	1	1	2	XX	chr14_60868877_60871321
chr14	multovl	overlap	60884014	60884947	934	2	1	1	2	XX	chr14_60884014_60884947
chr14	multovl	overlap	61403315	61404430	1116	2	1	1	2	XX	chr14_61403315_61404430
chr14	multovl	overlap	61791671	61792724	1054	2	1	1	2	XX	chr14_61791671_61792724
chr14	multovl	overlap	61978686	61979899	1214	2	1	1	2	XX	chr14_61978686_61979899
chr14	multovl	overlap	62057189	62058554	1366	1	0	1	1	0X	chr14_62057189_62058554
chr14	multovl	overlap	62059008	62059733	726	1	0	1	1	0X	chr14_62059008_62059733
chr14	multovl	overlap	62174776	62175673	898	2	1	1	2	XX	chr14_62174776_62175673
chr14	multovl	overlap	62218030	62219165	1136	1	0	1	1	0X	chr14_62218030_62219165
chr14	multovl	overlap	62266548	62268593	2046	2	1	1	2	XX	chr14_62266548_62268593
chr14	multovl	overlap	62299446	62302130	2685	2	1	1	2	XX	chr14_62299446_62302130
chr14	multovl	overlap	62950645	62951823	1179	2	1	1	2	XX	chr14_62950645_62951823
chr14	multovl	overlap	63378268	63380019	1752	2	1	1	2	XX	chr14_63378268_63380019
chr14	multovl	overlap	63380239	63381233	995	2	1	1	2	XX	chr14_63380239_63381233
chr14	multovl	overlap	63456494	63457684	1191	2	1	1	2	XX	chr14_63456494_63457684
chr14	multovl	overlap	63740995	63742931	1937	2	1	1	2	XX	chr14_63740995_63742931
chr14	multovl	overlap	63794436	63796767	2332	2	1	1	2	XX	chr14_63794436_63796767
chr14	multovl	overlap	63796868	63796991	124	2	1	1	2	XX	chr14_63796868_63796991
chr14	multovl	overlap	63863034	63864438	1405	2	1	1	2	XX	chr14_63863034_63864438
chr14	multovl	overlap	64161753	64163526	1774	2	1	1	2	XX	chr14_64161753_64163526
chr14	multovl	overlap	64224567	64225247	681	2	1	1	2	XX	chr14_64224567_64225247
chr14	multovl	overlap	64225396	64227855	2460	2	1	1	2	XX	chr14_64225396_64227855
chr14	multovl	overlap	64478263	64480170	1908	2	1	1	2	XX	chr14_64478263_64480170
chr14	multovl	overlap	65059205	65060330	1126	2	1	1	2	XX	chr14_65059205_65060330
chr14	multovl	overlap	65271284	65272352	1069	2	1	1	2	XX	chr14_65271284_65272352
chr14	multovl	overlap	65567292	65569982	2691	2	1	1	2	XX	chr14_65567292_65569982
chr14	multovl	overlap	65715872	65716976	1105	2	1	1	2	XX	chr14_65715872_65716976
chr14	multovl	overlap	65768015	65768774	760	2	1	1	2	XX	chr14_65768015_65768774
chr14	multovl	overlap	65880121	65881918	1798	2	1	1	2	XX	chr14_65880121_65881918
chr14	multovl	overlap	65961899	65962672	774	1	1	0	1	X0	chr14_65961899_65962672
chr14	multovl	overlap	65962803	65963636	834	1	0	1	1	0X	chr14_65962803_65963636
