chromosome	start	end	strand	length	tracknum	peaks1.bed.bed	peaks2.bed.bed	code
chr12	60112139	60112966	.	827	1	1	1	XX
chr12	60113451	60115086	.	1635	1	1	1	XX
chr12	60161565	60162751	.	1186	1	1	1	XX
chr12	60167194	60167833	.	639	1	1	1	XX
chr12	60167879	60168868	.	989	1	1	1	XX
chr12	60231604	60232475	.	871	1	1	1	XX
chr12	60319277	60321037	.	1760	1	1	1	XX
chr12	66018961	66019665	.	704	1	1	1	XX
chr12	66065761	66068041	.	2280	1	2	1	XX
chr12	66068210	66069244	.	1034	1	2	1	XX
chr12	66136999	66138077	.	1078	1	1	1	XX
chr12	66174011	66175658	.	1647	1	2	1	XX
chr12	66176257	66177442	.	1185	1	2	1	XX
chr12	66272973	66273925	.	952	1	1	1	XX
chr12	70259062	70260131	.	1069	1	1	0	X0
chr12	70268877	70270539	.	1662	1	1	1	XX
chr12	70284054	70286455	.	2401	1	1	1	XX
chr12	70297369	70299820	.	2451	1	1	1	XX
chr12	70328395	70329343	.	948	1	1	1	XX
chr12	70342375	70343645	.	1270	1	1	1	XX
chr12	70397258	70398951	.	1693	1	1	1	XX
chr12	70457238	70458611	.	1373	1	1	1	XX
chr12	70462535	70463222	.	687	1	1	1	XX
chr12	70472307	70475344	.	3037	1	1	1	XX
chr12	70603416	70604146	.	730	1	1	1	XX
chr12	70683124	70684334	.	1210	1	1	1	XX
chr12	70781433	70782695	.	1262	1	1	1	XX
chr12	70783118	70783870	.	752	1	1	0	X0
chr12	70992809	70994093	.	1284	1	1	1	XX
chr12	71086316	71088813	.	2497	1	1	1	XX
chr12	71211842	71212833	.	991	1	1	0	X0
chr12	71553395	71554766	.	1371	1	1	1	XX
chr12	71925389	71926138	.	749	1	1	0	X0
chr12	71926417	71927947	.	1530	1	1	1	XX
chr12	72038596	72039876	.	1280	1	1	1	XX
chr12	72069115	72070098	.	983	1	1	1	XX
chr12	72075604	72077047	.	1443	1	1	1	XX
chr12	72115499	72116473	.	974	1	1	1	XX
chr12	72116880	72117600	.	720	1	1	1	XX
chr12	72236920	72237797	.	877	1	1	1	XX
chr12	72410814	72411980	.	1166	1	1	1	XX
chr12	72931253	72931950	.	697	1	2	1	XX
chr12	72932046	72933671	.	1625	1	2	1	XX
chr12	73185181	73186468	.	1287	1	1	1	XX
chr12	73186777	73188090	.	1313	1	1	1	XX
chr12	73637277	73638023	.	746	1	1	1	XX
chr12	73764920	73766197	.	1277	1	1	1	XX
chr12	73861396	73862109	.	713	1	1	1	XX
chr12	73862582	73863695	.	1113	1	1	1	XX
chr12	74145184	74147927	.	2743	1	1	1	XX
chr12	74211645	74214353	.	2708	1	1	2	XX
chr12	74386915	74388765	.	1850	1	1	1	XX
chr12	75009439	75010788	.	1349	1	1	1	XX
chr12	75065298	75066556	.	1258	1	1	1	XX
chr12	76408982	76410514	.	1532	1	1	1	XX
chr12	76695878	76697274	.	1396	1	1	1	XX
chr12	76769695	76770532	.	837	1	2	1	XX
chr12	76770719	76771759	.	1040	1	2	1	XX
chr12	76835180	76836671	.	1491	1	1	1	XX
chr12	76918922	76920261	.	1339	1	1	2	XX
chr12	77355453	77356152	.	699	1	1	1	XX
chr12	77356272	77357750	.	1478	1	1	1	XX
chr12	77469571	77470507	.	936	1	1	1	XX
chr12	77470847	77473016	.	2169	1	1	2	XX
chr12	77503940	77505243	.	1303	1	1	1	XX
chr12	77633744	77636050	.	2306	1	1	1	XX
chr12	77866248	77867602	.	1354	1	1	1	XX
chr12	77938120	77939418	.	1298	1	1	1	XX
chr12	78062071	78063345	.	1274	1	1	1	XX
chr12	78338937	78339691	.	754	1	1	1	XX
chr12	78340028	78341168	.	1140	1	1	1	XX
chr12	79326576	79327470	.	894	1	1	1	XX
chr12	79849009	79849744	.	735	1	1	0	X0
chr12	79849972	79851125	.	1153	1	1	1	XX
chr12	79961312	79964132	.	2820	1	1	1	XX
chr12	80272227	80273778	.	1551	1	1	1	XX
chr12	80291922	80292947	.	1025	1	1	1	XX
chr12	80396233	80397564	.	1331	1	1	1	XX
chr12	80398227	80398882	.	655	1	1	1	XX
chr12	81210767	81214227	.	3460	1	1	1	XX
chr12	81216792	81218024	.	1232	1	1	1	XX
chr12	81358966	81361330	.	2364	1	1	1	XX
chr12	81535995	81537790	.	1795	1	1	1	XX
chr12	81743536	81746235	.	2699	1	1	1	XX
chr12	81891468	81893301	.	1833	1	1	1	XX
chr12	82046114	82048004	.	1890	1	1	1	XX
chr12	8214583	8215702	.	1119	1	1	1	XX
chr12	82585465	82586487	.	1022	1	1	1	XX
chr12	82632871	82634278	.	1407	1	1	1	XX
chr12	82695095	82696118	.	1023	1	1	1	XX
chr12	82961008	82962058	.	1050	1	1	0	X0
chr12	8319949	8321655	.	1706	1	1	1	XX
chr12	83269620	83272121	.	2501	1	1	2	XX
chr12	84861198	84862221	.	1023	1	1	1	XX
chr12	84936981	84938279	.	1298	1	1	1	XX
chr12	84973502	84974539	.	1037	1	1	1	XX
chr12	85028780	85030676	.	1896	1	1	1	XX
chr12	8505173	8506828	.	1655	1	1	1	XX
chr12	85261562	85262882	.	1320	1	1	1	XX
chr12	85291486	85292372	.	886	1	1	1	XX
chr12	85328317	85329515	.	1198	1	1	1	XX
chr12	85455158	85456209	.	1051	1	1	1	XX
chr12	85532782	85534559	.	1777	1	1	1	XX
chr12	85558256	85560547	.	2291	1	1	1	XX
chr12	85625493	85627243	.	1750	1	1	1	XX
chr12	85657103	85659092	.	1989	1	1	1	XX
chr12	85702220	85703791	.	1571	1	1	1	XX
chr12	85749130	85750163	.	1033	1	1	0	X0
chr12	85791173	85792055	.	882	1	1	1	XX
chr12	85792169	85793443	.	1274	1	1	1	XX
chr12	85957647	85958701	.	1054	1	1	1	XX
chr12	86112340	86113954	.	1614	1	1	1	XX
chr12	86114140	86115005	.	865	1	1	1	XX
chr12	86215494	86218166	.	2672	1	1	1	XX
chr12	86310158	86312661	.	2503	1	1	1	XX
chr12	86337115	86338638	.	1523	1	1	1	XX
chr12	8645051	8645686	.	635	1	1	0	X0
chr12	86451017	86452919	.	1902	1	1	1	XX
chr12	8647321	8648256	.	935	1	1	0	X0
chr12	86560334	86561476	.	1142	1	1	1	XX
chr12	86620419	86621473	.	1054	1	1	1	XX
chr12	86628848	86629609	.	761	1	1	1	XX
chr12	86679354	86680916	.	1562	1	1	1	XX
chr12	86714354	86715845	.	1491	1	1	1	XX
chr12	8681039	8682360	.	1321	1	1	1	XX
chr12	86813087	86814428	.	1341	1	1	1	XX
chr12	86814477	86816167	.	1690	1	1	1	XX
chr12	86826383	86827093	.	710	1	1	0	X0
chr12	86827112	86827812	.	700	1	1	1	XX
chr12	86939260	86940160	.	900	1	1	0	X0
chr12	86940371	86941953	.	1582	1	1	1	XX
chr12	87164313	87166707	.	2394	1	1	1	XX
chr12	87417653	87418813	.	1160	1	2	1	XX
chr12	87419465	87420340	.	875	1	2	1	XX
chr12	87423426	87424295	.	869	1	1	1	XX
chr12	87582526	87583922	.	1396	1	1	1	XX
chr12	8778146	8780584	.	2438	1	1	1	XX
chr12	88019362	88020241	.	879	1	1	0	X0
chr12	88066569	88067521	.	952	1	1	1	XX
chr12	88222507	88225849	.	3342	1	1	1	XX
chr12	88232751	88233586	.	835	1	1	0	X0
chr12	88287175	88289419	.	2244	1	1	2	XX
chr12	88487656	88489556	.	1900	1	1	1	XX
chr12	88540218	88541199	.	981	1	1	1	XX
chr12	88606342	88608549	.	2207	1	1	1	XX
chr12	88727916	88729264	.	1348	1	1	1	XX
chr12	88783852	88785403	.	1551	1	1	1	XX
chr12	88812421	88813332	.	911	1	1	1	XX
chr12	8928131	8930482	.	2351	1	1	1	XX
chr12	89598737	89599790	.	1053	1	1	1	XX
chr12	8980197	8981649	.	1452	1	1	1	XX
chr12	9036717	9037736	.	1019	1	1	1	XX
chr12	92622231	92623217	.	986	1	1	1	XX
chr12	92828625	92829546	.	921	1	1	1	XX
chr12	93086635	93087682	.	1047	1	1	1	XX
chr12	9581198	9583627	.	2429	1	1	1	XX
chr12	96933258	96934389	.	1131	1	1	1	XX
chr12	99496727	99498237	.	1510	1	1	0	X0
chr12	99866036	99867068	.	1032	1	1	1	XX
chr12	99972327	99973223	.	896	1	1	1	XX
chr12	99974921	99975542	.	621	1	1	1	XX
chr12	99985346	99986238	.	892	1	1	1	XX
chr13	100113496	100115453	.	1957	1	1	1	XX
chr13	100215779	100217582	.	1803	1	1	1	XX
chr13	100285384	100287282	.	1898	1	1	1	XX
chr13	100784542	100785919	.	1377	1	1	1	XX
chr13	100872754	100874228	.	1474	1	1	1	XX
chr13	100877408	100878777	.	1369	1	1	1	XX
chr13	100894402	100895951	.	1549	1	1	1	XX
chr13	101261599	101262790	.	1191	1	1	1	XX
chr13	101420236	101422660	.	2424	1	1	1	XX
chr13	101498935	101501140	.	2205	1	1	1	XX
chr13	101513837	101514970	.	1133	1	1	1	XX
chr13	101545002	101546476	.	1474	1	1	1	XX
chr13	101555388	101556547	.	1159	1	1	1	XX
chr13	101601976	101603499	.	1523	1	1	1	XX
chr13	102535399	102538217	.	2818	1	1	1	XX
chr13	102538326	102539032	.	706	1	1	1	XX
chr13	103694542	103697086	.	2544	1	1	2	XX
chr13	103747563	103748616	.	1053	1	1	1	XX
chr13	104124082	104125238	.	1156	1	1	1	XX
chr13	104563313	104565201	.	1888	1	1	1	XX
chr13	104708506	104710723	.	2217	1	1	1	XX
chr13	104711461	104712287	.	826	1	1	1	XX
chr13	104898353	104900937	.	2584	1	1	1	XX
chr13	104967692	104969911	.	2219	1	1	1	XX
chr13	105017555	105019601	.	2046	1	1	1	XX
chr13	105075748	105076761	.	1013	1	2	1	XX
chr13	105077895	105079031	.	1136	1	2	1	XX
chr13	105606139	105608307	.	2168	1	1	1	XX
chr13	107725890	107727688	.	1798	1	1	1	XX
chr13	107736475	107738347	.	1872	1	1	1	XX
chr13	107810888	107812337	.	1449	1	1	1	XX
chr13	107812583	107813400	.	817	1	1	1	XX
chr13	108678035	108680331	.	2296	1	1	2	XX
chr13	108680772	108682130	.	1358	1	1	1	XX
chr13	108833003	108835803	.	2800	1	1	1	XX
chr13	108947968	108949706	.	1738	1	1	1	XX
chr13	109105694	109107231	.	1537	1	1	1	XX
chr13	110050152	110051806	.	1654	1	1	1	XX
chr13	110475499	110476561	.	1062	1	1	1	XX
chr13	110693148	110694266	.	1118	1	1	1	XX
chr13	111184560	111187326	.	2766	1	2	1	XX
chr13	111187708	111188968	.	1260	1	2	1	XX
chr13	112278550	112279609	.	1059	1	1	1	XX
chr13	112476801	112478084	.	1283	1	1	1	XX
chr13	112514635	112515660	.	1025	1	2	1	XX
chr13	112515703	112516697	.	994	1	2	1	XX
chr13	112598014	112598648	.	634	1	1	1	XX
chr13	112599260	112600044	.	784	1	1	1	XX
chr13	113253321	113255447	.	2126	1	1	1	XX
chr13	113450237	113451778	.	1541	1	1	1	XX
chr13	113590689	113592515	.	1826	1	1	1	XX
chr13	113716650	113717712	.	1062	1	2	1	XX
chr13	113717718	113718692	.	974	1	2	1	XX
chr13	113835106	113836871	.	1765	1	1	1	XX
chr13	114404600	114408370	.	3770	1	1	1	XX
chr13	114583976	114585934	.	1958	1	1	1	XX
chr13	115177253	115178716	.	1463	1	1	1	XX
chr13	115246022	115249224	.	3202	1	1	1	XX
chr13	115250323	115250987	.	664	1	1	0	X0
chr13	115607569	115609278	.	1709	1	1	1	XX
chr13	115879344	115881227	.	1883	1	1	1	XX
chr13	115891506	115892529	.	1023	1	1	0	X0
chr13	117812476	117814580	.	2104	1	1	1	XX
chr13	118009080	118010158	.	1078	1	1	1	XX
chr13	119174726	119176380	.	1654	1	1	1	XX
chr13	119502755	119505797	.	3042	1	1	1	XX
chr13	120196604	120198251	.	1647	1	1	1	XX
chr13	120216947	120217865	.	918	1	1	1	XX
chr13	120250633	120252696	.	2063	1	1	1	XX
chr13	12349150	12350562	.	1412	1	1	1	XX
chr13	12486888	12488597	.	1709	1	1	1	XX
chr13	12552754	12554172	.	1418	1	1	1	XX
chr13	12657814	12658797	.	983	1	1	1	XX
chr13	13682363	13683819	.	1456	1	1	1	XX
chr13	14045601	14048232	.	2631	1	1	2	XX
chr13	14130837	14132663	.	1826	1	1	1	XX
chr13	14154490	14155774	.	1284	1	1	1	XX
chr13	14155923	14157798	.	1875	1	1	1	XX
chr13	14704700	14706491	.	1791	1	1	1	XX
chr13	14722042	14723421	.	1379	1	1	1	XX
chr13	15554219	15554986	.	767	1	1	1	XX
chr13	15555383	15557524	.	2141	1	1	1	XX
chr13	16107525	16108220	.	695	1	1	1	XX
chr13	16108640	16111325	.	2685	1	2	1	XX
chr13	16111702	16112737	.	1035	1	2	1	XX
chr13	17785983	17786735	.	752	1	1	1	XX
chr13	17786802	17788289	.	1487	1	1	1	XX
chr13	17894594	17897002	.	2408	1	1	1	XX
chr13	17897007	17898055	.	1048	1	1	1	XX
chr13	18034890	18037051	.	2161	1	1	2	XX
chr13	18084282	18085820	.	1538	1	1	1	XX
chr13	18809059	18809758	.	699	1	1	1	XX
chr13	19486878	19488359	.	1481	1	1	1	XX
chr13	19710624	19711859	.	1235	1	1	1	XX
chr13	20181836	20182974	.	1138	1	1	0	X0
chr13	21250762	21253627	.	2865	1	1	1	XX
chr13	21258553	21259551	.	998	1	2	1	XX
chr13	21259971	21261203	.	1232	1	2	1	XX
chr13	21264210	21265684	.	1474	1	1	1	XX
chr13	21271041	21273614	.	2573	1	1	1	XX
chr13	21291308	21292981	.	1673	1	1	1	XX
chr13	21313784	21315278	.	1494	1	1	1	XX
chr13	21325824	21326703	.	879	1	1	1	XX
chr13	21345498	21346099	.	601	1	1	1	XX
chr13	21366667	21368009	.	1342	1	1	1	XX
chr13	21370731	21371667	.	936	1	1	1	XX
chr13	21454422	21455627	.	1205	1	1	1	XX
chr13	21493219	21494924	.	1705	1	1	1	XX
chr13	21499840	21500750	.	910	1	1	1	XX
chr13	21544424	21545941	.	1517	1	1	1	XX
chr13	21597891	21598841	.	950	1	1	1	XX
chr13	21622440	21623328	.	888	1	1	1	XX
chr13	21801805	21802454	.	649	1	2	1	XX
chr13	21802650	21803742	.	1092	1	2	1	XX
chr13	21808262	21809468	.	1206	1	1	1	XX
chr13	21870420	21872546	.	2126	1	1	1	XX
chr13	21874185	21875019	.	834	1	1	1	XX
chr13	22010430	22011251	.	821	1	1	1	XX
chr13	22032229	22033307	.	1078	1	1	1	XX
chr13	22036330	22037933	.	1603	1	1	1	XX
chr13	22065955	22067029	.	1074	1	1	1	XX
chr13	22097702	22098696	.	994	1	1	1	XX
chr13	22111547	22112836	.	1289	1	2	1	XX
chr13	22112919	22114304	.	1385	1	2	1	XX
chr13	22117595	22118434	.	839	1	1	1	XX
chr13	22132124	22133141	.	1017	1	1	1	XX
chr13	22133799	22134419	.	620	1	1	1	XX
chr13	23390040	23390768	.	728	1	2	1	XX
chr13	23390821	23392140	.	1319	1	2	1	XX
chr13	23460024	23461828	.	1804	1	1	1	XX
chr13	23487817	23488820	.	1003	1	1	1	XX
chr13	23514950	23516141	.	1191	1	1	1	XX
chr13	23516356	23517152	.	796	1	1	1	XX
chr13	23521719	23523152	.	1433	1	1	1	XX
chr13	23527413	23528190	.	777	1	1	1	XX
chr13	23529041	23529984	.	943	1	1	1	XX
chr13	23537101	23538064	.	963	1	2	1	XX
chr13	23538080	23538842	.	762	1	2	1	XX
chr13	23541208	23542661	.	1453	1	1	1	XX
chr13	23545282	23546304	.	1022	1	1	1	XX
chr13	23608918	23610050	.	1132	1	1	1	XX
chr13	23618113	23618912	.	799	1	1	1	XX
chr13	23622025	23623185	.	1160	1	1	1	XX
chr13	23626780	23627505	.	725	1	1	1	XX
chr13	23635598	23636220	.	622	1	1	1	XX
chr13	23647280	23648139	.	859	1	1	1	XX
chr13	23676592	23677556	.	964	1	1	1	XX
chr13	23712224	23714196	.	1972	1	1	1	XX
chr13	23776630	23777839	.	1209	1	1	1	XX
chr13	23830895	23832549	.	1654	1	1	1	XX
chr13	23837537	23838217	.	680	1	1	1	XX
chr13	23852917	23854042	.	1125	1	1	1	XX
chr13	24371605	24373012	.	1407	1	1	1	XX
chr13	24729891	24731587	.	1696	1	1	1	XX
chr13	24852797	24854377	.	1580	1	1	1	XX
chr13	24891675	24892544	.	869	1	2	1	XX
chr13	24892829	24894809	.	1980	1	2	1	XX
chr13	24922377	24923440	.	1063	1	2	1	XX
chr13	24923469	24924870	.	1401	1	2	1	XX
chr13	25029004	25029692	.	688	1	1	0	X0
chr13	25110972	25112846	.	1874	1	1	1	XX
chr13	28975356	28977519	.	2163	1	1	1	XX
chr13	29042472	29045901	.	3429	1	1	1	XX
chr13	29049587	29051392	.	1805	1	1	0	X0
chr13	29946799	29947757	.	958	1	1	1	XX
chr13	30074875	30077681	.	2806	1	1	1	XX
chr13	30636206	30637608	.	1402	1	1	1	XX
chr13	30751277	30752736	.	1459	1	1	1	XX
chr13	31064991	31066685	.	1694	1	1	1	XX
chr13	31650707	31651849	.	1142	1	1	1	XX
chr13	31716861	31719417	.	2556	1	1	1	XX
chr13	31898875	31901068	.	2193	1	1	2	XX
chr13	32429632	32430517	.	885	1	2	1	XX
chr13	32430602	32431488	.	886	1	2	1	XX
chr13	32893794	32895418	.	1624	1	1	1	XX
chr13	33057034	33058054	.	1020	1	1	1	XX
chr13	34026542	34028435	.	1893	1	1	1	XX
chr13	34056253	34057695	.	1442	1	1	1	XX
chr13	34093636	34095419	.	1783	1	1	1	XX
chr13	34129172	34130258	.	1086	1	1	1	XX
chr13	34168681	34170247	.	1566	1	1	1	XX
chr13	34254456	34255847	.	1391	1	1	1	XX
chr13	34435571	34436861	.	1290	1	1	1	XX
chr13	34742730	34744801	.	2071	1	1	1	XX
chr13	34965399	34968408	.	3009	1	1	2	XX
chr13	35084951	35086758	.	1807	1	1	1	XX
chr13	3536484	3538541	.	2057	1	1	1	XX
chr13	35833238	35834475	.	1237	1	1	1	XX
chr13	35997256	35998579	.	1323	1	1	1	XX
chr13	3608872	3610505	.	1633	1	1	2	XX
chr13	36208223	36210404	.	2181	1	1	1	XX
chr13	3632894	3634022	.	1128	1	1	1	XX
chr13	36826696	36827347	.	651	1	1	0	X0
chr13	37917633	37920245	.	2612	1	1	2	XX
chr13	37949122	37950089	.	967	1	1	1	XX
chr13	38084470	38086335	.	1865	1	1	1	XX
chr13	38128025	38130278	.	2253	1	1	1	XX
chr13	38296425	38297699	.	1274	1	1	1	XX
chr13	38618732	38620653	.	1921	1	1	1	XX
chr13	38725961	38727665	.	1704	1	1	1	XX
chr13	38749692	38751249	.	1557	1	1	1	XX
chr13	3892332	3893138	.	806	1	1	1	XX
chr13	39051585	39053023	.	1438	1	1	1	XX
chr13	3916621	3917567	.	946	1	1	1	XX
chr13	40818441	40819274	.	833	1	1	1	XX
chr13	40823122	40825724	.	2602	1	2	2	XX
chr13	40825757	40829711	.	3954	1	2	2	XX
chr13	40955059	40956012	.	953	1	1	1	XX
chr13	41012097	41014509	.	2412	1	2	2	XX
chr13	41015590	41016968	.	1378	1	2	2	XX
chr13	41095262	41097455	.	2193	1	1	1	XX
chr13	41111237	41112958	.	1721	1	1	1	XX
chr13	41344440	41346320	.	1880	1	1	1	XX
chr13	41452811	41454451	.	1640	1	1	1	XX
chr13	41700228	41701026	.	798	1	1	1	XX
chr13	41701375	41702512	.	1137	1	1	1	XX
chr13	42144580	42145702	.	1122	1	1	1	XX
chr13	42146112	42147058	.	946	1	1	1	XX
chr13	42147364	42149477	.	2113	1	1	1	XX
chr13	42396718	42398917	.	2199	1	1	1	XX
chr13	43266243	43267648	.	1405	1	1	1	XX
chr13	43397750	43399372	.	1622	1	1	1	XX
chr13	43460697	43461811	.	1114	1	1	1	XX
chr13	43493637	43494845	.	1208	1	1	1	XX
chr13	43574602	43576187	.	1585	1	1	1	XX
chr13	43654526	43655995	.	1469	1	1	1	XX
chr13	44826070	44827046	.	976	1	3	1	XX
chr13	44827135	44828029	.	894	1	3	1	XX
chr13	44828112	44829879	.	1767	1	3	1	XX
chr13	45095906	45097510	.	1604	1	1	1	XX
chr13	45484878	45487289	.	2411	1	1	1	XX
chr13	45602801	45603427	.	626	1	1	0	X0
chr13	46058594	46060526	.	1932	1	1	1	XX
chr13	46060547	46062022	.	1475	1	1	1	XX
chr13	4607557	4608574	.	1017	1	1	1	XX
chr13	46764019	46765556	.	1537	1	1	1	XX
chr13	46821747	46824116	.	2369	1	1	1	XX
chr13	46831082	46832125	.	1043	1	1	1	XX
chr13	47024047	47025113	.	1066	1	2	1	XX
chr13	47025264	47026662	.	1398	1	2	1	XX
chr13	47137990	47138700	.	710	1	1	1	XX
chr13	47138732	47139774	.	1042	1	1	1	XX
chr13	47199896	47202606	.	2710	1	1	2	XX
chr13	48356907	48358608	.	1701	1	1	1	XX
chr13	48607723	48609270	.	1547	1	1	1	XX
chr13	48640321	48641250	.	929	1	1	1	XX
chr13	48641367	48641908	.	541	1	1	0	X0
chr13	48720060	48720979	.	919	1	1	1	XX
chr13	48721036	48721656	.	620	1	1	0	X0
chr13	48964968	48965878	.	910	1	1	1	XX
chr13	48966390	48967516	.	1126	1	1	1	XX
chr13	49061039	49063376	.	2337	1	1	1	XX
chr13	49063650	49064602	.	952	1	1	1	XX
chr13	49282770	49284116	.	1346	1	1	1	XX
chr13	49309770	49311615	.	1845	1	1	1	XX
chr13	49415040	49416259	.	1219	1	1	1	XX
chr13	49435955	49438428	.	2473	1	1	1	XX
chr13	49515599	49518225	.	2626	1	1	1	XX
chr13	49747484	49748202	.	718	1	1	1	XX
chr13	49748306	49749582	.	1276	1	1	1	XX
chr13	49776754	49779217	.	2463	1	1	1	XX
chr13	50512882	50514393	.	1511	1	1	1	XX
chr13	51195366	51196431	.	1065	1	1	1	XX
chr13	51196456	51197948	.	1492	1	1	1	XX
chr13	51739747	51740538	.	791	1	2	1	XX
chr13	51740599	51741954	.	1355	1	2	1	XX
chr13	51746304	51747783	.	1479	1	1	1	XX
chr13	51941010	51941862	.	852	1	1	1	XX
chr13	51941908	51944185	.	2277	1	1	1	XX
chr13	53023829	53025337	.	1508	1	1	1	XX
chr13	53073167	53074254	.	1087	1	2	1	XX
chr13	53074504	53076366	.	1862	1	2	1	XX
chr13	53076518	53078087	.	1569	1	1	1	XX
chr13	53472200	53473046	.	846	1	1	1	XX
chr13	54166954	54168555	.	1601	1	1	1	XX
chr13	54397381	54399179	.	1798	1	1	1	XX
chr13	54569171	54570657	.	1486	1	1	1	XX
chr13	54604782	54606171	.	1389	1	1	1	XX
chr13	54665491	54666740	.	1249	1	1	1	XX
chr13	54675750	54677493	.	1743	1	1	1	XX
chr13	54690689	54692860	.	2171	1	1	1	XX
chr13	54711640	54713401	.	1761	1	1	1	XX
chr13	54723105	54724223	.	1118	1	1	1	XX
chr13	54787447	54790409	.	2962	1	1	2	XX
chr13	54793859	54795508	.	1649	1	1	1	XX
chr13	54795509	54796326	.	817	1	1	1	XX
chr13	54890597	54891980	.	1383	1	1	1	XX
chr13	55200388	55201705	.	1317	1	1	1	XX
chr13	55206314	55207926	.	1612	1	1	1	XX
chr13	55290743	55292506	.	1763	1	1	1	XX
chr13	55313111	55314788	.	1677	1	1	1	XX
chr13	55422014	55424747	.	2733	1	1	1	XX
chr13	55430518	55431800	.	1282	1	1	1	XX
chr13	55462786	55464302	.	1516	1	1	1	XX
chr13	55545314	55547893	.	2579	1	1	2	XX
chr13	55572396	55574386	.	1990	1	1	1	XX
chr13	55587905	55589550	.	1645	1	1	1	XX
chr13	55612700	55615219	.	2519	1	1	1	XX
chr13	55636867	55638080	.	1213	1	1	1	XX
chr13	55671361	55672374	.	1013	1	2	1	XX
chr13	55672472	55673289	.	817	1	2	1	XX
chr13	55693982	55695495	.	1513	1	1	1	XX
chr13	55700802	55702381	.	1579	1	1	1	XX
chr13	55723608	55725520	.	1912	1	1	1	XX
chr13	55735979	55737267	.	1288	1	1	1	XX
chr13	55793743	55796144	.	2401	1	1	1	XX
chr13	55815599	55817031	.	1432	1	1	1	XX
chr13	55828316	55829592	.	1276	1	1	1	XX
chr13	56235680	56236735	.	1055	1	1	1	XX
chr13	56236856	56237652	.	796	1	1	1	XX
chr13	56623706	56624593	.	887	1	1	1	XX
chr13	56804825	56806008	.	1183	1	1	1	XX
chr13	58228358	58230004	.	1646	1	1	2	XX
chr13	58230187	58231247	.	1060	1	1	1	XX
chr13	58258633	58260086	.	1453	1	1	1	XX
chr13	58315424	58317998	.	2574	1	1	1	XX
chr13	58374384	58375389	.	1005	1	1	1	XX
chr13	58375623	58376561	.	938	1	1	1	XX
chr13	58501832	58505226	.	3394	1	1	1	XX
chr13	5860729	5863196	.	2467	1	2	1	XX
chr13	5863296	5863984	.	688	1	2	1	XX
chr13	59657589	59658629	.	1040	1	1	1	XX
chr13	59658812	59659550	.	738	1	1	1	XX
chr13	59686465	59687890	.	1425	1	1	1	XX
chr13	59775885	59777512	.	1627	1	1	1	XX
chr13	59869639	59872258	.	2619	1	1	1	XX
chr13	59923531	59925093	.	1562	1	1	1	XX
chr13	60275199	60276201	.	1002	1	2	1	XX
chr13	60276217	60278413	.	2196	1	2	1	XX
chr13	62116872	62117887	.	1015	1	1	1	XX
chr13	62231113	62231828	.	715	1	1	1	XX
chr13	62567772	62568737	.	965	1	1	1	XX
chr13	62659493	62659969	.	476	1	1	0	X0
chr13	62754035	62755002	.	967	1	1	1	XX
chr13	62785778	62786319	.	541	1	1	1	XX
chr13	62861552	62862372	.	820	1	1	1	XX
chr13	62886399	62887449	.	1050	1	1	1	XX
chr13	63065837	63066926	.	1089	1	1	1	XX
chr13	63341076	63344744	.	3668	1	1	1	XX
chr13	63352973	63353839	.	866	1	1	0	X0
chr13	63531806	63532727	.	921	1	2	2	XX
chr13	63532730	63533596	.	866	1	2	2	XX
chr13	63664376	63667834	.	3458	1	1	1	XX
chr13	63668452	63670003	.	1551	1	1	1	XX
chr13	64230003	64231417	.	1414	1	1	1	XX
chr13	64252797	64254622	.	1825	1	1	1	XX
chr13	64262472	64263075	.	603	1	2	1	XX
chr13	64263173	64264754	.	1581	1	2	1	XX
chr13	64375361	64377177	.	1816	1	1	1	XX
chr13	64412989	64414063	.	1074	1	1	1	XX
chr13	64470641	64471893	.	1252	1	1	1	XX
chr13	64533474	64534780	.	1306	1	1	1	XX
chr13	65213087	65214574	.	1487	1	1	1	XX
chr13	65341397	65343673	.	2276	1	1	1	XX
chr13	65379440	65381044	.	1604	1	1	1	XX
chr13	6546502	6548299	.	1797	1	1	1	XX
chr13	6646908	6648111	.	1203	1	1	1	XX
chr13	67005387	67006896	.	1509	1	1	1	XX
chr13	67033039	67035474	.	2435	1	1	1	XX
chr13	67160937	67162592	.	1655	1	1	1	XX
chr13	67181731	67182679	.	948	1	1	1	XX
chr13	67208602	67209868	.	1266	1	1	1	XX
chr13	67228792	67229883	.	1091	1	1	1	XX
chr13	67273491	67274633	.	1142	1	1	1	XX
chr13	67295117	67296020	.	903	1	1	1	XX
chr13	67369359	67370439	.	1080	1	1	1	XX
chr13	67406545	67407774	.	1229	1	1	1	XX
chr13	67432757	67434001	.	1244	1	1	1	XX
chr13	67460797	67461835	.	1038	1	1	1	XX
chr13	67476001	67477092	.	1091	1	1	1	XX
chr13	67500065	67501035	.	970	1	1	1	XX
chr13	67521874	67522686	.	812	1	1	0	X0
chr13	67551951	67553145	.	1194	1	1	1	XX
chr13	67584418	67585550	.	1132	1	1	1	XX
chr13	67600486	67601781	.	1295	1	1	1	XX
chr13	67626280	67627462	.	1182	1	1	1	XX
chr13	67653195	67654680	.	1485	1	1	1	XX
chr13	67709831	67710655	.	824	1	1	1	XX
chr13	67737889	67739309	.	1420	1	1	1	XX
chr13	67783806	67784806	.	1000	1	1	1	XX
