chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
chr12	86113577	86114182	606	283	16	61.57	8.15	1.93
chr12	86217549	86218128	580	325	15	58.32	8.28	2.22
chr12	86311425	86311950	526	146	14	61.20	9.00	1.93
chr12	86336976	86337996	1021	243	23	79.72	9.78	1.57
chr12	86434958	86435427	470	245	15	56.37	9.43	2.55
chr12	86451514	86452219	706	370	23	70.75	7.33	1.68
chr12	86491800	86492162	363	127	12	54.47	9.78	2.82
chr12	86510350	86510759	410	286	14	57.18	10.21	2.38
chr12	86523065	86523816	752	414	22	74.93	7.93	1.58
chr12	86523827	86524285	459	199	15	56.86	7.23	2.46
chr12	86533540	86534210	671	310	43	154.45	9.95	1.96
chr12	86545626	86545982	357	109	11	52.40	10.31	3.22
chr12	86546021	86546380	360	191	18	108.37	17.70	1.57
chr12	86549728	86550301	574	241	43	320.77	24.44	5.72
chr12	86560007	86560676	670	256	28	133.39	16.76	1.86
chr12	86582889	86583641	753	400	32	77.18	9.59	1.58
chr12	86611205	86611686	482	358	14	88.59	13.51	1.62
chr12	86629942	86630203	262	132	8	53.93	13.64	2.93
chr12	86679954	86680640	687	344	23	157.24	23.47	1.91
chr12	86758783	86759342	560	241	16	52.47	6.42	3.21
chr12	86764827	86765395	569	282	17	65.43	9.39	1.74
chr12	86770501	86772194	1694	1039	52	166.37	11.11	2.00
chr12	86795998	86796601	604	262	22	69.22	11.07	1.68
chr12	86813076	86813657	582	220	22	79.62	8.15	1.56
chr12	86814443	86815163	721	459	18	54.96	8.89	2.71
chr12	86826634	86827457	824	346	32	144.10	13.75	1.91
chr12	86834420	86834953	534	351	22	155.15	20.37	1.93
chr12	86838633	86839147	515	158	13	71.95	14.31	1.64
chr12	86939703	86941110	1408	555	48	189.18	12.60	2.49
chr12	86971928	86972521	594	468	18	52.48	6.38	3.21
chr12	87020185	87020858	674	396	35	158.11	16.30	1.93
chr12	87027136	87028030	895	475	23	56.37	6.42	2.55
chr12	87165731	87166205	475	106	18	114.60	15.94	1.54
chr12	87304582	87305156	575	266	18	78.83	11.64	1.54
chr12	87310344	87311020	677	435	30	133.30	15.58	1.86
chr12	87320982	87321449	468	133	15	61.20	11.44	1.93
chr12	87423337	87424083	747	158	22	57.96	6.26	2.28
chr12	87582447	87583358	912	323	38	226.89	23.94	3.30
chr12	87823911	87824826	916	571	26	95.62	12.22	1.61
chr12	87825371	87825970	600	473	17	58.88	8.80	2.20
chr12	88019346	88020375	1030	386	30	82.95	7.33	1.62
chr12	88027630	88028203	574	366	20	86.40	10.52	1.60
chr12	88139741	88140298	558	148	27	101.04	10.91	1.62
chr12	88143229	88143790	562	247	15	51.95	9.17	3.29
chr12	88164719	88166078	1360	360	46	197.59	16.00	2.65
chr12	88170446	88171417	972	491	30	72.69	6.60	1.60
chr12	88183248	88183686	439	113	10	51.79	8.33	3.33
chr12	88200617	88201381	765	354	24	107.69	11.38	1.55
chr12	88223672	88224627	956	485	28	97.04	8.38	1.60
chr12	88224794	88225328	535	200	14	58.52	9.94	2.21
chr12	88225512	88226023	512	344	26	157.14	20.11	1.90
chr12	88287902	88288687	786	290	38	176.03	12.54	2.14
chr12	88315405	88315988	584	311	13	55.51	10.27	2.63
chr12	88487962	88488471	510	273	12	58.73	11.16	2.21
chr12	88488486	88489000	515	201	17	85.56	14.67	1.60
chr12	88607054	88608357	1304	290	35	85.62	6.69	1.59
chr12	88640674	88641486	813	552	28	121.50	11.00	1.60
chr12	88728942	88729419	478	347	13	65.55	13.20	1.75
chr12	88784446	88785125	680	322	19	100.05	14.96	1.62
chr12	89100657	89101108	452	229	11	52.87	10.27	3.14
chr12	89598762	89599315	554	234	19	100.05	13.54	1.62
chr12	89942585	89942979	395	302	9	57.26	14.93	2.37
chr12	91968013	91968304	292	120	8	53.72	12.83	2.95
chr12	92622340	92623258	919	658	32	128.47	14.67	1.75
chr12	92828141	92829045	905	242	35	205.53	20.00	2.71
chr12	92944433	92944840	408	107	10	56.65	13.97	2.48
chr12	92998454	92998881	428	216	11	52.71	11.07	3.16
chr12	93016835	93017501	667	250	17	69.58	8.80	1.69
chr12	93087155	93087688	534	317	14	52.83	8.89	3.13
chr12	98299572	98300119	548	321	195	361.46	5.58	7.17
chr12	99812018	99812463	446	227	16	58.88	10.63	2.20
chr12	99812914	99813700	787	429	36	220.79	21.15	3.03
chr12	99985010	99985299	290	133	13	100.46	18.76	1.64
chr12	100139285	100139775	491	278	13	78.48	11.58	1.55
chr12	100498076	100498698	623	338	31	150.72	11.92	1.96
chr12	100502571	100503114	544	277	17	76.18	13.01	1.58
chr12	100631207	100631624	418	246	12	62.34	9.87	1.83
chr12	100801513	100802457	945	561	35	170.20	16.00	2.02
chr12	100975111	100975534	424	296	10	56.06	10.73	2.61
chr12	100979917	100980332	416	197	11	53.13	8.15	3.07
chr12	101122564	101123188	625	253	21	67.98	8.96	1.67
chr12	101202410	101203243	834	665	24	58.16	6.52	2.24
chr12	101203911	101204677	767	247	22	69.31	8.15	1.68
chr12	101338392	101339420	1029	439	39	98.61	8.67	1.63
chr12	101346718	101347445	728	126	18	50.98	6.29	3.53
chr12	101406762	101407112	351	212	15	68.48	9.44	1.66
chr12	101425371	101426515	1145	461	38	91.89	7.33	1.65
chr12	101437347	101438913	1567	308	48	198.79	19.74	2.69
chr12	101439921	101440473	553	305	16	76.31	12.22	1.58
chr12	101498378	101498606	229	115	8	59.04	12.22	2.19
chr12	101556143	101556499	357	230	11	55.20	8.56	2.66
chr12	101586546	101587080	535	119	16	62.70	8.38	1.80
chr12	101589993	101590892	900	253	28	86.23	7.52	1.60
chr12	101920033	101920363	331	202	11	58.51	11.00	2.21
chr12	101962819	101964008	1190	385	39	150.27	12.00	1.93
chr12	102016336	102016936	601	216	19	70.02	8.68	1.68
chr12	102254135	102254698	564	242	17	56.64	8.05	2.48
chr12	102256026	102256629	604	275	24	97.90	13.41	1.63
chr12	102267114	102267831	718	200	36	211.25	14.15	2.82
chr12	102320623	102322318	1696	1311	60	326.45	22.70	5.56
chr12	103150551	103151645	1095	292	31	125.63	13.84	1.70
chr12	103214137	103214985	849	249	34	164.45	18.33	1.95
chr12	103367243	103367965	723	443	16	55.90	7.05	2.61
chr12	103386630	103387024	395	262	10	50.11	8.63	3.66
chr12	103490738	103491240	503	197	18	70.19	12.52	1.68
chr12	103520883	103521667	785	487	26	80.47	9.87	1.58
chr12	103522787	103523197	411	185	11	52.09	10.48	3.26
chr12	103621436	103621975	540	158	18	86.46	12.22	1.61
chr12	103707032	103707815	784	467	25	116.35	13.09	1.58
chr12	103840709	103841248	540	172	13	50.48	8.56	3.62
chr12	103881323	103882150	828	460	53	215.49	15.28	2.99
chr12	103884607	103885261	655	491	18	62.88	9.01	1.80
chr12	103894423	103894953	531	261	16	55.45	10.08	2.65
chr12	103939635	103940204	570	320	18	56.32	9.78	2.56
chr12	103981556	103982103	548	348	17	59.84	11.00	2.08
chr12	103995567	103996610	1044	458	70	540.89	48.89	22.73
chr12	104116118	104116957	840	543	23	138.49	19.20	1.99
chr12	104141487	104141936	450	211	10	50.40	11.55	3.60
chr12	104563196	104564246	1051	754	31	128.10	12.22	1.74
chr12	104565177	104565734	558	258	14	60.84	10.92	1.95
chr12	104577951	104578536	586	426	16	57.43	6.29	2.33
chr12	104579365	104579940	576	231	20	67.66	9.78	1.66
chr12	104581683	104582473	791	215	34	142.00	11.63	1.98
chr12	104585438	104586031	594	349	20	75.63	8.46	1.60
chr12	104605896	104606465	570	231	16	61.56	6.57	1.93
chr12	104626822	104627358	537	308	13	50.74	7.33	3.56
chr12	104663811	104664455	645	299	22	117.96	14.38	1.61
chr12	104770694	104771127	434	261	10	50.47	11.16	3.62
chr12	105452086	105452721	636	370	24	117.11	12.83	1.61
chr12	105504606	105505073	468	193	13	54.19	9.15	2.87
chr12	105683764	105684365	602	286	14	61.02	13.20	1.95
chr12	105989881	105990700	820	588	26	105.71	14.67	1.52
chr12	106076791	106077826	1036	223	34	128.39	13.33	1.75
chr12	106142129	106142359	231	116	8	63.02	13.55	1.78
chr12	106190737	106191365	629	501	19	65.94	8.38	1.74
chr12	106197283	106197677	395	274	10	50.90	8.80	3.54
chr12	106217116	106217388	273	155	8	51.98	11.41	3.29
chr12	106238968	106240015	1048	392	44	185.16	19.90	2.44
chr12	106240610	106241337	728	360	25	107.90	15.55	1.56
chr12	106246736	106248756	2021	439	68	232.78	13.62	3.39
chr12	106251090	106252053	964	391	32	170.65	18.72	2.03
chr12	106257851	106258505	655	439	23	110.71	14.67	1.55
chr12	106270197	106271403	1207	747	38	122.81	9.43	1.63
chr12	106348469	106348815	347	170	12	79.68	13.33	1.56
chr12	106487309	106487653	345	106	9	62.46	14.93	1.83
chr12	106692065	106692369	305	107	8	50.55	8.73	3.61
chr12	106774214	106774671	458	129	14	61.20	10.08	1.94
chr12	106788043	106788866	824	310	22	82.71	7.86	1.63
chr12	106789572	106790470	899	551	38	217.30	16.60	3.06
chr12	106835000	106835969	970	485	66	414.65	28.28	9.77
chr12	106922701	106923921	1221	502	42	210.17	14.35	2.78
chr12	106964036	106964534	499	245	12	66.34	12.81	1.72
chr12	107004511	107005078	568	294	14	56.88	11.73	2.47
chr12	107023118	107023670	553	145	18	124.93	17.07	1.68
chr12	107200845	107201541	697	420	19	100.12	11.94	1.63
chr12	107209307	107209874	568	295	15	57.73	8.02	2.29
chr12	107247877	107248720	844	544	32	207.92	23.83	2.79
chr12	107422682	107423121	440	113	10	61.82	10.67	1.88
chr12	107752699	107753039	341	114	9	57.09	11.00	2.39
chr12	108420427	108420837	411	278	10	58.35	14.67	2.22
chr12	108876641	108876931	291	129	8	59.13	14.93	2.11
chr12	109417494	109418510	1017	443	31	110.20	9.43	1.56
chr12	109452138	109452640	503	263	12	50.29	6.55	3.60
chr12	109469225	109469632	408	289	9	52.26	11.58	3.25
chr12	109493374	109493851	478	224	11	53.13	10.92	3.07
chr12	109513727	109514147	421	150	11	55.96	10.27	2.61
chr12	109566011	109566603	593	209	15	62.73	9.17	1.80
chr12	109571251	109572720	1470	1061	58	291.83	13.47	4.42
chr12	109577504	109577934	431	280	11	58.20	11.06	2.25
chr12	109592494	109592886	393	132	9	52.69	13.16	3.17
chr12	109599030	109599461	432	326	11	60.46	11.67	1.99
chr12	109631677	109632122	446	322	11	53.45	8.80	3.01
chr12	109793114	109793658	545	313	13	74.36	11.89	1.57
chr12	110003788	110004706	919	539	31	65.82	6.72	1.74
chr12	110030252	110031454	1203	239	47	330.69	21.33	5.78
chr12	110031592	110031921	330	219	10	64.19	14.93	1.76
chr12	110032312	110032945	634	365	14	78.69	14.93	1.54
chr12	110073452	110074501	1050	925	30	75.58	6.42	1.60
chr12	110132270	110132842	573	287	18	72.02	10.48	1.64
chr12	110143950	110144302	353	136	9	54.84	10.73	2.76
chr12	110171872	110172611	740	370	24	118.92	19.37	1.61
chr12	110271990	110272577	588	303	13	74.25	10.67	1.56
chr12	110291196	110291723	528	215	13	71.94	11.00	1.64
chr12	110675990	110676460	471	209	16	77.01	13.33	1.59
chr12	110746364	110746964	601	328	14	59.04	8.46	2.19
chr12	111188250	111189061	812	448	34	150.79	9.43	1.96
chr12	111282954	111283289	336	120	10	60.91	12.75	1.96
chr12	111501810	111502228	419	159	11	57.96	10.69	2.28
chr12	111505085	111505529	445	172	10	53.12	12.22	3.07
chr12	111515546	111516320	775	644	21	86.40	8.52	1.60
chr12	111684471	111685470	1000	619	30	143.57	14.35	1.89
chr12	111839423	111840569	1147	886	38	109.99	8.96	1.56
chr12	111920678	111921211	534	227	14	52.83	8.89	3.13
chr12	111934146	111935099	954	274	33	172.80	16.13	2.05
chr12	111975644	111976931	1288	327	46	167.65	15.71	2.04
chr12	112078921	112079312	392	270	11	55.71	9.51	2.60
chr12	112088344	112089075	732	215	25	92.21	9.40	1.66
chr12	112127315	112127999	685	115	22	104.63	12.94	1.56
chr12	112214839	112215546	708	401	20	55.85	5.50	2.61
chr12	112216873	112217844	972	622	24	73.64	8.15	1.57
chr12	112222404	112223378	975	419	27	76.73	7.33	1.58
chr12	112229802	112231174	1373	133	54	253.71	14.19	4.08
chr12	112276540	112277254	715	122	23	119.87	14.67	1.62
chr12	112277741	112278768	1028	352	31	151.19	14.67	1.97
chr12	112398051	112398638	588	294	24	128.12	24.00	1.74
chr12	112429246	112429596	351	220	9	50.75	11.16	3.56
chr12	112510012	112511094	1083	952	28	73.55	8.38	1.56
chr12	112511723	112512670	948	320	23	61.79	6.29	1.88
chr12	112613771	112614257	487	185	11	66.18	12.80	1.72
chr12	112614937	112616259	1323	725	36	159.68	12.83	1.92
chr12	112644750	112645463	714	250	17	70.07	8.46	1.68
chr12	112663295	112664066	772	500	24	72.97	9.17	1.59
chr12	112664083	112664939	857	475	27	58.29	6.60	2.24
chr12	112667006	112667716	711	209	24	86.99	9.04	1.61
chr12	112668612	112669322	711	231	19	51.59	5.64	3.36
chr12	112672787	112673681	895	345	26	59.79	5.87	2.08
chr12	112683862	112684495	634	323	16	63.77	11.38	1.76
chr12	112692164	112693242	1079	348	40	188.53	13.44	2.48
chr12	112723150	112723844	695	230	33	139.07	15.48	1.98
chr12	112723872	112724956	1085	185	39	111.03	7.33	1.56
chr12	112775663	112776672	1010	666	33	211.80	18.86	2.84
chr12	112776687	112777225	539	134	16	97.28	14.93	1.61
chr12	112812413	112813907	1495	221	43	182.25	11.73	2.33
chr12	112908423	112909052	630	301	17	51.62	8.25	3.36
chr12	112910528	112911055	528	133	15	61.76	9.17	1.92
chr12	112916040	112916671	632	439	23	79.52	8.96	1.56
chr12	112926068	112926611	544	276	12	50.98	12.94	3.55
chr12	112951026	112951820	795	562	29	159.96	13.20	1.92
chr12	112970692	112971168	477	176	22	119.18	18.33	1.60
chr12	112982169	112982596	428	300	11	53.53	12.69	2.98
chr12	112996486	112997188	703	327	18	53.84	7.72	2.93
chr12	113151885	113152768	884	228	21	52.05	4.95	3.26
chr12	113154526	113155218	693	329	19	69.93	6.67	1.68
chr12	113321860	113322386	527	183	13	62.66	15.28	1.81
chr12	113368145	113368755	611	451	18	75.26	9.17	1.60
chr12	113384440	113384881	442	217	13	81.35	12.83	1.60
chr12	113411856	113412672	817	551	22	108.05	14.31	1.56
chr12	113555439	113555918	480	124	12	50.82	8.85	3.54
chr12	113575905	113576288	384	102	9	52.61	9.17	3.18
chr12	113665799	113666523	725	123	20	110.53	12.22	1.57
chr12	113739357	113739796	440	309	15	61.20	9.68	1.93
chr12	113831404	113832867	1464	769	47	89.02	6.00	1.62
chr12	113844920	113846073	1154	352	35	142.45	11.78	1.93
chr12	113856177	113856818	642	302	19	60.56	8.94	1.98
chr12	113857765	113858659	895	461	32	101.79	7.67	1.60
chr12	113864030	113865037	1008	593	44	143.91	14.67	1.90
chr12	113882510	113883949	1440	748	46	192.93	15.71	2.65
chr12	113894492	113895097	606	489	18	85.84	12.22	1.59
chr12	113911449	113912322	874	238	22	83.87	8.46	1.60
chr12	113912412	113912982	571	315	16	68.48	11.17	1.66
chr12	113931406	113932136	731	415	37	135.77	16.67	1.93
chr12	113944764	113945692	929	641	24	75.25	7.95	1.59
chr12	113959897	113960819	923	314	28	75.13	9.38	1.59
chr12	113961768	113962317	550	186	16	53.47	6.42	3.00
chr12	113975848	113976425	578	292	15	57.63	9.31	2.30
chr12	114000004	114000993	990	523	45	239.21	20.11	3.67
chr12	114046949	114047345	397	159	17	77.31	11.89	1.55
chr12	114067060	114067929	870	533	32	145.50	13.75	1.91
chr12	114114293	114114969	677	283	20	58.93	5.90	2.20
chr12	114131640	114132197	558	223	14	68.43	10.92	1.67
chr12	114155195	114156705	1511	252	42	132.73	8.89	1.84
chr12	114167034	114168656	1623	1435	44	129.74	9.78	1.76
chr12	114176125	114176572	448	192	17	64.94	8.15	1.76
chr12	114232417	114232920	504	188	16	76.02	12.32	1.57
chr12	114238337	114239515	1179	847	31	94.44	7.33	1.61
chr12	114252017	114252657	641	344	23	109.73	13.01	1.57
chr12	114270244	114270838	595	314	13	53.63	10.06	2.97
chr12	114300423	114300925	503	220	30	171.92	18.09	2.08
chr12	114312559	114312947	389	133	12	50.55	7.13	3.61
chr12	114335822	114336378	557	242	16	78.19	12.69	1.54
chr12	114336781	114337473	693	359	19	90.93	10.48	1.63
chr12	114341030	114341430	401	114	13	65.21	9.78	1.75
chr12	114377988	114379226	1239	966	37	94.82	8.05	1.61
chr12	114380970	114381810	841	467	24	57.55	6.52	2.32
chr12	114382271	114383605	1335	426	40	99.74	6.11	1.63
chr12	114393223	114394967	1745	1181	80	344.34	13.51	6.67
chr12	114406290	114407027	738	377	35	123.05	12.85	1.64
chr12	114425586	114426176	591	340	24	99.14	12.54	1.65
chr12	114552716	114553296	581	277	14	50.13	10.31	3.66
chr12	114559090	114559675	586	374	19	54.63	10.59	2.79
chr12	114657086	114657942	857	528	25	72.27	6.98	1.61
chr12	114685544	114686134	591	318	15	52.57	9.75	3.19
chr12	115046004	115046257	254	128	8	61.77	17.07	1.92
chr12	115420759	115421425	667	368	26	180.83	25.09	2.28
chr12	115700252	115700654	403	200	12	58.90	10.11	2.21
chr12	116261771	116262411	641	318	21	111.67	16.13	1.58
chr12	116309483	116309889	407	291	9	56.13	10.67	2.60
chr12	116642300	116642650	351	256	10	64.94	11.00	1.76
chr12	117237864	117238404	541	291	13	71.99	16.92	1.64
chr12	117316088	117316757	670	515	23	78.48	6.82	1.55
chr12	117518528	117520001	1474	947	56	189.95	12.83	2.53
chr12	117643357	117644259	903	334	36	166.29	16.42	2.00
chr12	118392190	118392871	682	469	17	78.88	12.22	1.55
chr12	118518312	118518819	508	196	17	106.87	17.46	1.53
chr12	118597725	118598631	907	292	27	113.53	12.22	1.58
chr12	118696592	118697396	805	541	23	55.54	7.33	2.62
chr12	118734909	118735610	702	307	21	77.94	10.48	1.55
chr12	118737530	118738238	709	331	25	54.55	7.51	2.82
chr12	118771897	118773355	1459	203	38	116.22	8.85	1.58
chr12	118798728	118799463	736	390	49	335.82	31.25	6.21
chr12	119081681	119082397	717	584	20	98.02	11.94	1.63
chr12	119437088	119437631	544	339	17	105.51	14.67	1.53
chr12	119539567	119540956	1390	445	38	140.59	8.80	1.99
chr12	119650401	119650982	582	227	18	109.96	18.33	1.56
chr12	119696233	119696598	366	181	11	79.39	14.93	1.56
chr12	120081342	120081966	625	279	20	55.00	5.13	2.71
chr12	120085269	120085734	466	226	12	58.12	8.63	2.25
chr12	120087463	120088153	691	484	19	92.49	11.94	1.66
chr12	120760533	120760991	459	170	9	51.61	12.80	3.36
chr12	121144974	121145734	761	508	36	286.42	32.00	4.23
chr13	3358714	3359382	669	433	17	58.68	7.33	2.21
chr13	3359786	3360168	383	115	10	52.14	13.20	3.26
chr13	3536743	3538188	1446	1146	51	220.00	14.15	3.18
chr13	3610020	3610593	574	429	30	208.02	26.40	2.79
chr13	3633000	3633548	549	285	20	86.40	12.08	1.60
chr13	3917056	3917564	509	213	18	79.95	11.52	1.56
chr13	3945005	3945498	494	284	11	63.44	14.26	1.77
chr13	5859895	5860662	768	471	20	57.70	6.57	2.29
chr13	6478976	6479417	442	288	17	83.81	9.72	1.59
chr13	6647923	6648659	737	408	20	101.35	16.50	1.63
chr13	8869734	8870814	1081	656	58	389.78	41.06	8.96
chr13	8995000	8995609	610	316	24	72.27	10.67	1.61
chr13	9092884	9093673	790	588	19	75.75	10.69	1.60
chr13	9093723	9094331	609	243	14	51.00	12.22	3.53
chr13	9190209	9190742	534	342	13	51.01	8.56	3.53
chr13	9275587	9276117	531	273	18	81.07	10.00	1.59
chr13	9762958	9763567	610	481	22	96.00	9.43	1.61
chr13	10064950	10065419	470	278	13	68.51	12.22	1.67
chr13	10359410	10359851	442	225	10	50.40	9.72	3.60
chr13	12126236	12126512	277	125	14	94.64	19.07	1.62
chr13	12349906	12350746	841	521	24	66.34	7.33	1.72
chr13	12504355	12504734	380	275	9	53.00	9.17	3.10
chr13	12523021	12523749	729	274	18	58.01	7.10	2.28
chr13	12553065	12554032	968	640	25	71.48	6.29	1.66
chr13	12634519	12635075	557	340	15	68.33	9.51	1.68
chr13	12657892	12658436	545	229	14	50.04	8.56	3.70
chr13	13615692	13616405	714	248	25	104.23	9.42	1.57
chr13	13682400	13683387	988	315	37	194.15	14.67	2.68
chr13	13876282	13876916	635	350	16	53.71	9.56	2.95
chr13	13877270	13878042	773	622	27	94.49	9.17	1.62
chr13	13920193	13921244	1052	234	67	482.74	28.20	15.38
chr13	14046081	14047086	1006	544	35	131.86	14.67	1.82
chr13	14156496	14156920	425	312	11	63.27	14.93	1.75
chr13	14408642	14409033	392	213	13	58.58	9.43	2.22
chr13	15850885	15851431	547	207	14	56.49	8.56	2.52
chr13	17786648	17787552	905	321	26	96.71	12.22	1.62
chr13	17895147	17895587	441	309	15	100.32	16.50	1.63
chr13	17896286	17896549	264	133	9	66.10	16.50	1.71
chr13	17896699	17897462	764	575	43	214.02	17.42	2.91
chr13	18035561	18036343	783	469	20	100.66	17.37	1.64
chr13	18084886	18085422	537	345	13	71.06	20.17	1.68
chr13	19487320	19487782	463	178	11	51.84	8.80	3.32
chr13	19715137	19715856	720	453	18	81.74	11.94	1.60
chr13	20182263	20182630	368	241	14	91.90	15.60	1.65
chr13	20182765	20183729	965	546	30	128.29	12.94	1.75
chr13	20276165	20276777	613	455	17	51.78	6.94	3.32
chr13	20276934	20277376	443	172	16	65.00	13.24	1.76
chr13	20324002	20324580	579	242	25	123.96	18.86	1.66
chr13	20937570	20938094	525	253	11	54.98	10.73	2.71
chr13	21271698	21272954	1257	284	40	231.98	25.60	3.37
chr13	21418770	21419146	377	188	10	52.77	11.73	3.17
chr13	21454354	21454826	473	344	25	212.00	40.74	2.85
chr13	21532643	21533238	596	329	16	56.47	10.48	2.53
chr13	21560171	21560563	393	132	14	97.48	14.67	1.62
chr13	21597847	21598476	630	348	19	90.79	10.86	1.63
chr13	21872200	21872454	255	128	8	53.13	13.33	3.07
chr13	22010620	22011380	761	190	21	70.20	6.70	1.68
chr13	22065828	22066511	684	370	21	76.64	9.03	1.59
chr13	22072910	22073651	742	291	17	52.82	6.11	3.13
chr13	22097719	22098486	768	224	23	63.85	6.98	1.76
chr13	22120591	22121046	456	268	12	60.07	11.73	2.03
chr13	22142545	22143437	893	472	45	325.31	40.33	6.05
chr13	22260109	22260626	518	300	13	80.98	19.20	1.59
chr13	22969979	22970380	402	310	9	56.60	10.67	2.50
chr13	23460594	23461529	936	580	31	149.07	16.30	1.90
chr13	23523172	23523839	668	314	20	101.67	16.46	1.59
chr13	23537330	23538138	809	453	27	93.82	10.08	1.64
chr13	23555898	23556452	555	455	17	91.90	13.97	1.65
chr13	23622663	23623146	484	225	19	100.05	14.20	1.62
chr13	23627071	23627475	405	131	17	87.55	12.57	1.60
chr13	23654052	23654542	491	231	13	54.19	7.20	2.88
chr13	23673079	23673821	743	457	20	52.81	7.33	3.13
chr13	23684674	23685501	828	357	31	163.64	17.65	1.93
chr13	23790111	23790565	455	125	12	66.34	11.68	1.72
chr13	23802294	23802795	502	169	15	70.20	11.38	1.69
chr13	23831227	23832007	781	284	35	173.74	13.82	2.08
chr13	23852713	23853679	967	541	35	155.50	12.60	1.87
chr13	23995161	23995608	448	164	11	53.26	7.33	3.01
chr13	24082826	24083272	447	126	11	53.35	10.27	3.02
chr13	24324430	24325118	689	370	25	113.04	10.00	1.59
chr13	24372505	24373322	818	497	20	91.00	11.16	1.63
chr13	24593403	24593952	550	436	17	58.88	9.07	2.20
